log10(E (MeV)),log10(sigma (barn))
-3.608382517,1.573771331
-3.60835495,1.569558451
-3.608345295,1.568025142
-3.608337013,1.566669309
-3.608307376,1.560918393
-3.608291512,1.557736632
-3.60825981,1.550458969
-3.608244645,1.546864292
-3.608222596,1.540992425
-3.608201921,1.535290296
-3.608181248,1.529425555
-3.608144043,1.517746456
-3.608115094,1.508335596
-3.608110981,1.506946625
-3.608055855,1.487163725
-3.608006244,1.468486858
-3.607920852,1.433650327
-3.607907069,1.428056241
-3.607896054,1.423561123
-3.607851997,1.404730158
-3.60784649,1.402337382
-3.607796904,1.381456026
-3.607796904,1.381455611
-3.607755596,1.364409766
-3.607741818,1.358894396
-3.607730807,1.35448613
-3.607714291,1.347645228
-3.607700515,1.342206506
-3.607672991,1.331257048
-3.607659216,1.326042224
-3.607631695,1.315573089
-3.607617921,1.310619274
-3.607590402,1.300708303
-3.607576656,1.296050338
-3.607549113,1.286765598
-3.607535369,1.282431249
-3.607510592,1.274701947
-3.607507829,1.273818251
-3.607494085,1.269754658
-3.607466548,1.261696471
-3.607466548,1.261696257
-3.607433536,1.252940609
-3.607425271,1.250786119
-3.607400528,1.244914781
-3.607383998,1.241088088
-3.60737042,1.23820335
-3.607356495,1.235346636
-3.607340313,1.232336244
-3.607316086,1.22801759
-3.607310236,1.227105866
-3.607280135,1.222719826
-3.607275708,1.222121913
-3.607250036,1.219262117
-3.607235309,1.217808228
-3.607219966,1.216657156
-3.607199901,1.215398834
-3.607194912,1.215140338
-3.607179837,1.21468056
-3.607164631,1.214397567
-3.607159802,1.214399475
-3.607139741,1.214667234
-3.60713435,1.214815088
-3.607119681,1.215507229
-3.607104047,1.2164817
-3.607099621,1.216849912
-3.60707959,1.218843682
-3.607073772,1.219531873
-3.607056128,1.222008801
-3.607043499,1.224058368
-3.607032666,1.226066439
-3.607012719,1.230407304
-3.607009206,1.23125397
-3.606991618,1.235895094
-3.606981672,1.238708788
-3.606974031,1.24106964
-3.606956444,1.246847058
-3.606950655,1.248873335
-3.60693886,1.253307686
-3.606921275,1.260466702
-3.606919613,1.261181166
-3.60690369,1.26845801
-3.606888599,1.275670852
-3.606884444,1.277758957
-3.606861876,1.289705648
-3.606860376,1.290566308
-3.606839338,1.303032097
-3.60683781,1.303966322
-3.606816772,1.317393441
-3.60681527,1.318396612
-3.606801738,1.327683379
-3.606794208,1.332836536
-3.606792706,1.333920327
-3.606771644,1.349387107
-3.606770145,1.350553391
-3.606749082,1.367109962
-3.606747583,1.368329103
-3.606726521,1.385651595
-3.606725022,1.386925257
-3.606711491,1.398595698
-3.606703961,1.405080715
-3.606702462,1.406427454
-3.606681431,1.425430656
-3.606679903,1.426818558
-3.606658873,1.446347953
-3.606657372,1.447769243
-3.606651345,1.453570708
-3.606636317,1.467989244
-3.606634816,1.469462919
-3.606613762,1.490120206
-3.606612263,1.491613568
-3.606606235,1.497718048
-3.606591208,1.512824826
-3.606582182,1.522011928
-3.606561157,1.543361332
-3.606552131,1.552718711
-3.606531079,1.574389627
-3.606522081,1.583714541
-3.606516056,1.589988418
-3.606501032,1.605491516
-3.606489009,1.617930235
-3.606470959,1.636415956
-3.606452938,1.654924886
-3.606440916,1.667126371
-3.606425895,1.682357657
-3.606415372,1.692842206
-3.606401851,1.706261132
-3.606374785,1.732623304
-3.606365789,1.741168663
-3.606359764,1.74688933
-3.606326731,1.777791926
-3.606302666,1.799198995
-3.60628915,1.810880699
-3.606269637,1.827297557
-3.606195288,1.885300228
-3.606191516,1.887989026
-3.606150976,1.915479922
-3.606129943,1.928636297
-3.606111937,1.93925669
-3.606080393,1.956499833
-3.606077397,1.958041561
-3.606035342,1.977794508
-3.606032346,1.979102963
-3.606008325,1.988596347
-3.605997144,1.992881916
-3.605996448,1.993125367
-3.605966999,2.002625177
-3.605956567,2.005605664
-3.605935224,2.011092355
-3.605932551,2.011669787
-3.605913883,2.015546902
-3.605895216,2.018873092
-3.605875855,2.021539559
-3.60587187,2.022054342
-3.605864543,2.022793775
-3.605839194,2.024546559
-3.605830932,2.02488198
-3.605827189,2.024977935
-3.605819195,2.025070582
-3.605813847,2.02507965
-3.605787832,2.024315907
-3.60578342,2.024078233
-3.605765055,2.022483069
-3.605754013,2.021404871
-3.605750324,2.020930366
-3.605724607,2.01706523
-3.605720917,2.016387477
-3.605709905,2.014138982
-3.605687825,2.009354095
-3.605684163,2.008418288
-3.605654762,2.000230089
-3.605647413,1.99808012
-3.605640061,1.995672744
-3.60560882,1.984620832
-3.605608445,1.984477936
-3.605590059,1.977099995
-3.605566542,1.967089263
-3.605562882,1.965468788
-3.605551846,1.960251901
-3.60551142,1.94001811
-3.605507758,1.938097188
-3.605478342,1.921693263
-3.605461831,1.912108062
-3.605417726,1.885064311
-3.605399375,1.873270146
-3.605371809,1.854697265
-3.605335084,1.829199794
-3.605309365,1.811035294
-3.605294678,1.800577786
-3.60528274,1.791837492
-3.605272645,1.784585857
-3.605243273,1.763325151
-3.605235929,1.758052683
-3.605210216,1.739645409
-3.605199189,1.731849747
-3.605177163,1.716379605
-3.605166163,1.708811997
-3.60516248,1.706278855
-3.605144111,1.693852806
-3.605131271,1.68542716
-3.605111089,1.672362281
-3.605100064,1.665438795
-3.605089068,1.658698327
-3.605083542,1.655446473
-3.605068862,1.64680133
-3.605065206,1.644714865
-3.605041343,1.631661014
-3.60503766,1.629734149
-3.605017484,1.619569916
-3.605006462,1.614282159
-3.605000965,1.611777193
-3.604993624,1.608497825
-3.604975264,1.600795332
-3.604969767,1.598622554
-3.604945912,1.589869635
-3.60494407,1.589248124
-3.604938307,1.587462695
-3.604922056,1.582581672
-3.604912877,1.58009508
-3.604898203,1.576525408
-3.604883103,1.573265459
-3.604877686,1.572248268
-3.604875658,1.571918058
-3.604857196,1.569146987
-3.604853328,1.56866576
-3.604836681,1.567143645
-3.604816193,1.565776851
-3.604813659,1.565669143
-3.604808964,1.565649449
-3.604795679,1.565776402
-3.604775195,1.566453485
-3.604773968,1.566521267
-3.604754683,1.568252005
-3.604741666,1.569700596
-3.604734173,1.57077295
-3.604734173,1.57077309
-3.604709262,1.575256472
-3.604704276,1.576268274
-3.604684327,1.580963787
-3.604666887,1.585428241
-3.60465942,1.587571733
-3.60465942,1.587571823
-3.604634487,1.595498845
-3.604629502,1.597168724
-3.604609556,1.604398375
-3.604592119,1.610955702
-3.604590893,1.611456554
-3.604584655,1.614029004
-3.604559727,1.624602757
-3.60455474,1.62676827
-3.604534826,1.635857923
-3.604525469,1.640212956
-3.604517392,1.64401912
-3.60450369,1.650716956
-3.604492788,1.656155759
-3.604480019,1.662537041
-3.604472529,1.666403149
-3.604441397,1.682599782
-3.60443516,1.685863324
-3.60443516,1.685863637
-3.60439657,1.706770133
-3.60438535,1.712828071
-3.604371918,1.720096752
-3.604341781,1.736489479
-3.604328084,1.743910996
-3.604260834,1.779155567
-3.604253375,1.782967431
-3.604212296,1.803355243
-3.604182435,1.81705205
-3.604156278,1.82887547
-3.604137313,1.837052733
-3.604111826,1.847092239
-3.604106499,1.849184487
-3.604088469,1.856001463
-3.604066872,1.86344984
-3.604049828,1.869015264
-3.604027248,1.87566578
-3.604011218,1.880054857
-3.603980652,1.887337568
-3.603966116,1.890468163
-3.603938055,1.895380717
-3.60392304,1.897687399
-3.603898176,1.90055585
-3.603885772,1.901731231
-3.60387193,1.902699864
-3.603859712,1.903286716
-3.603856518,1.903382793
-3.603840469,1.90378446
-3.603830861,1.903723627
-3.603807307,1.903163083
-3.603795358,1.902453594
-3.603766748,1.900205262
-3.603761,1.899540993
-3.603728749,1.894891011
-3.603719409,1.893201183
-3.603686654,1.886549543
-3.603682318,1.885503417
-3.603646427,1.875829956
-3.603643155,1.874882477
-3.603612721,1.864914823
-3.603604023,1.861950943
-3.603597505,1.859596816
-3.603556195,1.843116182
-3.603547498,1.839422315
-3.603547498,1.839421931
-3.603504013,1.818937711
-3.603490953,1.812417437
-3.603482257,1.807870658
-3.603438778,1.784025686
-3.603427477,1.777524785
-3.603349227,1.728896498
-3.603325779,1.712952575
-3.60331448,1.705325666
-3.603271018,1.675060421
-3.603267536,1.67264299
-3.603260571,1.667854578
-3.603223653,1.641157585
-3.603219293,1.638047739
-3.603180198,1.609690104
-3.603175841,1.606562516
-3.603147618,1.586153108
-3.603143261,1.583058382
-3.60313024,1.573857388
-3.603115014,1.562817425
-3.603110682,1.559754607
-3.603082437,1.539820714
-3.603078107,1.536797655
-3.603060731,1.524788913
-3.603052043,1.518915634
-3.60302816,1.502733081
-3.60302598,1.501310135
-3.602999921,1.484302018
-3.602995564,1.481474031
-3.602973862,1.467866253
-3.602962997,1.46108153
-3.602956489,1.457199094
-3.602947804,1.452024005
-3.602930434,1.441784404
-3.602921748,1.436878102
-3.60289896,1.424117243
-3.602895693,1.422371669
-3.60286964,1.408584126
-3.602867463,1.407448013
-3.602844678,1.396083258
-3.602835994,1.391802829
-3.602826222,1.387230977
-3.602819717,1.384227553
-3.602804529,1.377357529
-3.602794756,1.373154735
-3.602773038,1.363967523
-3.602769798,1.362655649
-3.602744842,1.352788332
-3.602741576,1.351524498
-3.602719887,1.343509957
-3.602710116,1.339966247
-3.602696021,1.335091695
-3.602694932,1.334726989
-3.60267866,1.329410389
-3.60266998,1.326716664
-3.602645109,1.319152152
-3.602643329,1.318622296
-3.602620238,1.31209921
-3.602608003,1.308687044
-3.602603677,1.307551145
-3.602570528,1.299027567
-3.60255503,1.295127041
-3.602551157,1.294213049
-3.602537383,1.291111417
-3.602509787,1.285056254
-3.602505064,1.284070537
-3.602472746,1.277507149
-3.602455527,1.2740735
-3.60243226,1.269701611
-3.602396074,1.263011632
-3.602386763,1.261318098
-3.602361616,1.256991054
-3.602349547,1.255023559
-3.602325437,1.251167224
-3.60229788,1.246966771
-3.6022686,1.242567341
-3.602235876,1.237886841
-3.602206601,1.233749402
-3.60215837,1.227356182
-3.602133555,1.224089089
-3.602088435,1.218547111
-3.602083955,1.218002445
-3.602082629,1.217855042
-3.602018032,1.211034956
-3.601993278,1.208688103
-3.60195636,1.205246952
-3.601917618,1.20206256
-3.601894723,1.200217356
-3.601841971,1.196556738
-3.601833069,1.195955692
-3.601771424,1.192468876
-3.601766363,1.192224789
-3.601730339,1.19056495
-3.601715932,1.19002652
-3.601701549,1.189512154
-3.601665531,1.188407777
-3.601658328,1.188198988
-3.601615137,1.187380765
-3.601586353,1.186883674
-3.601564747,1.186699297
-3.601514365,1.186353072
-3.601514365,1.186353044
-3.601463987,1.186469472
-3.601442388,1.186552774
-3.601413591,1.186856702
-3.601370423,1.187375828
-3.601363225,1.187517985
-3.6012877,1.18913903
-3.601269708,1.189559481
-3.601262512,1.189743237
-3.601212165,1.19141703
-3.601190576,1.192159839
-3.601186079,1.192347909
-3.601107888,1.195706722
-3.60110609,1.195787053
-3.601033281,1.199654269
-3.601029685,1.199878703
-3.600977566,1.2032054
-3.600960486,1.204313309
-3.600925454,1.206978715
-3.600887703,1.209886606
-3.600873322,1.211187123
-3.600821222,1.215952002
-3.60081493,1.216534619
-3.600768943,1.221517361
-3.60074344,1.224305937
-3.600716511,1.227645437
-3.60069746,1.230030443
-3.600664061,1.234635863
-3.600651483,1.236385963
-3.600611615,1.242480851
-3.600605512,1.243422614
-3.600558834,1.251396895
-3.600549482,1.253000763
-3.600505688,1.261332636
-3.600499931,1.262429944
-3.600460261,1.270741542
-3.600450411,1.272809932
-3.600422576,1.279234944
-3.600393845,1.285835753
-3.600384895,1.288111558
-3.600364245,1.293350399
-3.600347189,1.297701631
-3.600337314,1.300225132
-3.600309514,1.30798692
-3.600280791,1.31594456
-3.600252994,1.324235463
-3.600224275,1.332734911
-3.600196482,1.341499179
-3.600167766,1.350457961
-3.600145359,1.357815323
-3.600116648,1.367298136
-3.600113059,1.368542104
-3.600052078,1.389309555
-3.60004849,1.390575412
-3.599994696,1.409277114
-3.599983932,1.412976136
-3.599955257,1.422747641
-3.599919383,1.434982133
-3.599804817,1.472409387
-3.599793767,1.475920669
-3.599772277,1.48232813
-3.5997211,1.497109815
-3.599700166,1.502501708
-3.599649024,1.515235942
-3.599637479,1.51775078
-3.599630888,1.519218872
-3.599601209,1.525661262
-3.59958471,1.528780313
-3.599553398,1.534540694
-3.599538562,1.536824127
-3.599505568,1.541726081
-3.599486622,1.543935862
-3.599456108,1.54732927
-3.599434688,1.548996024
-3.599406654,1.551034353
-3.599383603,1.551889486
-3.599356232,1.552795226
-3.599351279,1.552951948
-3.599303155,1.552632023
-3.599255061,1.550608946
-3.599207262,1.547004608
-3.599172661,1.543335877
-3.599159496,1.541848885
-3.599111708,1.53491527
-3.599087829,1.531322377
-3.599037602,1.522303202
-3.599011254,1.517413505
-3.599004673,1.516147813
-3.598958559,1.506450411
-3.598958559,1.506450302
-3.598840011,1.479759195
-3.598826855,1.476607398
-3.598787339,1.467548528
-3.598761004,1.461465586
-3.59872152,1.453000439
-3.598708341,1.450181325
-3.59869519,1.447257923
-3.598655685,1.439320075
-3.598645823,1.437346116
-3.598606324,1.430327218
-3.598596461,1.428585902
-3.598563538,1.423472779
-3.598563538,1.423472598
-3.598524073,1.418379838
-3.598517499,1.417546538
-3.5985109,1.416677828
-3.598484583,1.414055198
-3.598458268,1.411506792
-3.598445124,1.410654838
-3.598412214,1.408636333
-3.598405642,1.408386176
-3.598389188,1.407824201
-3.598362878,1.40755757
-3.598346451,1.407438445
-3.598343167,1.407424865
-3.59830125,1.408623722
-3.598297125,1.408758231
-3.598267325,1.410751428
-3.598248458,1.412078839
-3.598233429,1.413684858
-3.598199538,1.417414293
-3.598197146,1.417684503
-3.598165647,1.422440289
-3.598145865,1.425490463
-3.598120306,1.430379955
-3.598094591,1.435362984
-3.598090098,1.436382284
-3.598059894,1.443292299
-3.598053827,1.444683598
-3.598029665,1.450979018
-3.598008525,1.456492279
-3.597999463,1.459137567
-3.597996445,1.460029378
-3.5979632,1.469865149
-3.597954141,1.472804014
-3.59791788,1.484569033
-3.597908822,1.487743787
-3.597875611,1.499375557
-3.597872592,1.500433427
-3.597863535,1.503856027
-3.597827281,1.517480934
-3.597818225,1.521105811
-3.59777292,1.53902034
-3.597766885,1.541384429
-3.597754811,1.546443826
-3.597727648,1.557766306
-3.597706495,1.566468628
-3.597682352,1.576782597
-3.597664247,1.58443784
-3.597646141,1.592021928
-3.597634045,1.597260323
-3.597634045,1.597260488
-3.597585769,1.61795228
-3.597543506,1.635424158
-3.597531439,1.640362919
-3.597513338,1.647712293
-3.597434862,1.67834674
-3.597422798,1.682947527
-3.597346619,1.709601501
-3.597341348,1.711253509
-3.597318721,1.718196903
-3.597285554,1.728337522
-3.597281018,1.729686019
-3.597233515,1.742165143
-3.597215428,1.74674584
-3.597205624,1.748903844
-3.597181509,1.754229278
-3.597166124,1.757511033
-3.597132052,1.763680567
-3.597111243,1.767286402
-3.597082599,1.771323775
-3.597060902,1.774225285
-3.597033782,1.776935632
-3.596996079,1.780440042
-3.596988561,1.780894792
-3.596943342,1.783341812
-3.596938835,1.783563682
-3.59691471,1.784259648
-3.596910205,1.784369489
-3.596909838,1.784370959
-3.596872302,1.784382939
-3.59683443,1.784170253
-3.596815469,1.783618652
-3.596772966,1.782122812
-3.596758667,1.781555704
-3.596725021,1.780044262
-3.596691376,1.778334166
-3.596652368,1.776193707
-3.596617393,1.774118816
-3.596610665,1.773713099
-3.596513142,1.769346186
-3.596490426,1.768741166
-3.596489091,1.768702959
-3.596472631,1.768291052
-3.596432806,1.76806132
-3.596391647,1.7679862
-3.596376552,1.768327481
-3.596319391,1.769903678
-3.596271731,1.772519911
-3.596265402,1.772898876
-3.596224103,1.77546679
-3.596176481,1.7793317
-3.596147925,1.781763099
-3.596128862,1.783445972
-3.596078872,1.788034342
-3.596024128,1.793192497
-3.596020938,1.793452048
-3.595951121,1.799370025
-3.595906716,1.802143144
-3.595878152,1.803994161
-3.595841673,1.805530551
-3.595832554,1.805887752
-3.5957798,1.806811854
-3.595729066,1.806253174
-3.595678311,1.804003368
-3.595665641,1.803385881
-3.595646602,1.801822311
-3.595599303,1.79769274
-3.595596378,1.797340651
-3.595545141,1.790798736
-3.595543836,1.790626715
-3.595535166,1.789427293
-3.595497072,1.782887714
-3.595465898,1.777283822
-3.595445116,1.772855978
-3.595411336,1.765391166
-3.595403974,1.763714339
-3.595387972,1.759970295
-3.595351483,1.750324556
-3.595316326,1.740658201
-3.595311993,1.739432739
-3.595294142,1.733953779
-3.595210743,1.707049494
-3.595208133,1.70615871
-3.595205968,1.70541176
-3.595150813,1.685678264
-3.595056016,1.649080693
-3.595024431,1.636268407
-3.595008313,1.629480783
-3.594992846,1.623162816
-3.594945489,1.603356822
-3.594925932,1.59498311
-3.594898111,1.583402448
-3.594855925,1.565166457
-3.59484057,1.558742989
-3.594802196,1.542430936
-3.594785904,1.535368007
-3.594763852,1.526223916
-3.594733174,1.513296246
-3.5947191,1.507604164
-3.594678183,1.490796365
-3.594667967,1.48676104
-3.594629608,1.471317915
-3.594624502,1.469347714
-3.594586148,1.454417136
-3.59458104,1.452404842
-3.59453503,1.435091627
-3.594534405,1.434848423
-3.594487748,1.417968066
-3.594479204,1.415017193
-3.594439846,1.401327877
-3.594432814,1.399018897
-3.594391924,1.385457677
-3.594381716,1.382267852
-3.59434083,1.369386683
-3.594330623,1.366374388
-3.594289743,1.354220111
-3.594279536,1.351363342
-3.594248241,1.342574578
-3.594225904,1.336667085
-3.594200366,1.329885033
-3.594161736,1.32035289
-3.594144323,1.31604075
-3.594097578,1.305392647
-3.594088313,1.30327943
-3.594037125,1.292597058
-3.594032311,1.291594154
-3.594001424,1.285762054
-3.593984018,1.282488791
-3.593976315,1.281048806
-3.593930942,1.273421258
-3.593920327,1.271642203
-3.593878913,1.265342318
-3.593877873,1.265200259
-3.593833395,1.259093316
-3.593824811,1.258026207
-3.593787906,1.253522129
-3.593771755,1.251757057
-3.593742421,1.248630271
-3.593716703,1.246209299
-3.593696915,1.2444159
-3.593661633,1.24164685
-3.593651442,1.240882454
-3.593620347,1.238931612
-3.593605971,1.238078109
-3.59357904,1.236814023
-3.593560508,1.236012264
-3.593537763,1.235318344
-3.593515566,1.234734073
-3.593496489,1.234417784
-3.593493396,1.2343809
-3.593455194,1.234314971
-3.593449008,1.234336163
-3.593413928,1.23496289
-3.593404652,1.235181251
-3.593372666,1.236438274
-3.593360274,1.237000581
-3.593331408,1.238818435
-3.593315925,1.239879244
-3.593301144,1.241184077
-3.593271581,1.243937124
-3.59327088,1.244016491
-3.593243372,1.247331705
-3.593240619,1.247656435
-3.593227216,1.249313559
-3.593210385,1.251759563
-3.593193971,1.254230566
-3.593180129,1.256571586
-3.593165689,1.259092885
-3.593149873,1.262180034
-3.593131333,1.265898767
-3.593119646,1.268526724
-3.593096952,1.273736934
-3.593089397,1.275673454
-3.593062574,1.282692405
-3.593048166,1.286842246
-3.593031653,1.291696446
-3.593006911,1.299554474
-3.59300416,1.300446281
-3.592976695,1.310008031
-3.59296569,1.314090024
-3.592949206,1.320303352
-3.59292447,1.330169911
-3.592923094,1.330725258
-3.59288598,1.34673995
-3.592883255,1.348022304
-3.592880503,1.34932519
-3.592848894,1.364228541
-3.592844768,1.366309858
-3.592820037,1.378762555
-3.592814536,1.38152594
-3.592781583,1.399028826
-3.592770581,1.40513625
-3.592748606,1.417295183
-3.59272938,1.428329243
-3.59272388,1.431478403
-3.592721131,1.433068959
-3.592679935,1.457792774
-3.592674435,1.461229313
-3.592638742,1.483243619
-3.592613323,1.499173157
-3.592605776,1.503856312
-3.592603026,1.505644223
-3.592561297,1.532219269
-3.592559093,1.533656151
-3.592556344,1.535464335
-3.592512414,1.563694668
-3.592473987,1.588159762
-3.592462993,1.594961898
-3.592461619,1.595817327
-3.592389779,1.640220354
-3.592375158,1.64892951
-3.592296309,1.693684906
-3.592256812,1.714740954
-3.592237064,1.724810346
-3.592222241,1.731892198
-3.592177828,1.752713523
-3.592172878,1.754938712
-3.592148213,1.765132701
-3.59212518,1.774556612
-3.592110361,1.780419745
-3.592072513,1.793821845
-3.592069223,1.794942319
-3.592054432,1.799486076
-3.592028114,1.807569067
-3.592010839,1.812196507
-3.591986984,1.818275967
-3.591949172,1.826199803
-3.591937648,1.828461203
-3.591921205,1.830879613
-3.591889951,1.835470915
-3.591888318,1.835693621
-3.59184293,1.839623257
-3.591835705,1.840028982
-3.59183045,1.840272143
-3.591789675,1.840982478
-3.591788019,1.840996238
-3.591745279,1.839420731
-3.591743623,1.839345432
-3.591738706,1.838896338
-3.591700915,1.835272687
-3.591699258,1.835098304
-3.591663905,1.829934579
-3.59164584,1.826621961
-3.591625294,1.822616963
-3.591622809,1.822119631
-3.591594914,1.815438161
-3.591581768,1.812136304
-3.591546425,1.801968892
-3.59154394,1.801235256
-3.591540681,1.800227506
-3.591493026,1.783757037
-3.591487282,1.781682307
-3.591461465,1.771404524
-3.591441651,1.763184189
-3.591421578,1.754532161
-3.591373522,1.731777703
-3.591363952,1.727013749
-3.591316368,1.702197532
-3.591286218,1.685646801
-3.591285596,1.685278059
-3.591235075,1.655358783
-3.591190917,1.628351037
-3.591171993,1.616069766
-3.591132546,1.590423159
-3.591113626,1.57812114
-3.591086796,1.560214303
-3.59108049,1.556111019
-3.591048959,1.534715084
-3.591036348,1.526310957
-3.591011128,1.50920548
-3.590978,1.4869701
-3.590972882,1.483579153
-3.590957535,1.473386742
-3.590944925,1.46522737
-3.590926013,1.452598558
-3.590920846,1.449310419
-3.590894443,1.432195799
-3.590881837,1.424282665
-3.590862926,1.412312543
-3.590839316,1.397733079
-3.590834563,1.394902378
-3.590815656,1.383606316
-3.590791995,1.369802371
-3.590787294,1.367132696
-3.590768389,1.356480786
-3.590755786,1.349627406
-3.590743182,1.342772325
-3.590724227,1.332871791
-3.590719527,1.330402226
-3.590695873,1.318543466
-3.590692723,1.317026891
-3.590672272,1.307222004
-3.590661221,1.302154187
-3.590648621,1.296405128
-3.59062972,1.288143524
-3.590624971,1.286096287
-3.590601372,1.276326738
-3.590598224,1.275083757
-3.590579325,1.267727387
-3.590577725,1.267122967
-3.590566728,1.263129104
-3.590554078,1.258635679
-3.590535184,1.252225665
-3.590530484,1.250651068
-3.59050684,1.243189504
-3.590503692,1.242250319
-3.590480256,1.23540319
-3.590474165,1.233739793
-3.590447788,1.226696548
-3.590444641,1.225919941
-3.590415324,1.218860737
-3.590415118,1.218817101
-3.590385597,1.2124546
-3.590382861,1.211876613
-3.590358812,1.207275071
-3.590356078,1.206774648
-3.590350349,1.205778991
-3.590325787,1.201899195
-3.590317892,1.200707715
-3.590295085,1.197610827
-3.590284455,1.196236612
-3.590264385,1.193939805
-3.590251023,1.192491933
-3.590233688,1.190859899
-3.59021754,1.189437954
-3.590202993,1.188299018
-3.590200826,1.188142839
-3.5901723,1.186354542
-3.5901674,1.186074512
-3.590141609,1.184921461
-3.590133924,1.184620803
-3.590127476,1.18444208
-3.59011092,1.18413603
-3.590100501,1.183998846
-3.590080234,1.183957108
-3.590067083,1.183986393
-3.590059811,1.184088336
-3.59002557,1.184734745
-3.590018919,1.184949348
-3.58998303,1.186309976
-3.589975968,1.186612774
-3.589951169,1.188000295
-3.589947146,1.188259605
-3.58992637,1.189699241
-3.589909873,1.191025902
-3.589876778,1.193820915
-3.589872603,1.194210646
-3.589825594,1.198802194
-3.589816677,1.199746129
-3.58976514,1.205390199
-3.589722626,1.210143911
-3.58968429,1.214763973
-3.589626791,1.221677578
-3.58955498,1.22938362
-3.589544215,1.230363408
-3.589501104,1.234102
-3.589474169,1.236156936
-3.589454497,1.237559999
-3.58941742,1.239561103
-3.589411549,1.239844146
-3.589375351,1.240983575
-3.589357846,1.241274862
-3.589345181,1.241410194
-3.589312747,1.241185498
-3.589299516,1.241018632
-3.589264665,1.239815445
-3.589252826,1.239351716
-3.589239135,1.238526022
-3.5892099,1.236610486
-3.589185144,1.234501162
-3.589166513,1.232780738
-3.589131519,1.228949015
-3.589130696,1.228858744
-3.589084848,1.222787357
-3.589075535,1.221406308
-3.58904132,1.216134959
-3.589025731,1.213512551
-3.589000883,1.209179218
-3.58897758,1.204890145
-3.588954226,1.200339218
-3.588825238,1.173914951
-3.588801892,1.1691938
-3.5887895,1.166544342
-3.588769293,1.162279513
-3.588727338,1.153828975
-3.588727338,1.153828822
-3.588699011,1.148495302
-3.588680711,1.145215462
-3.588670687,1.143464796
-3.588642414,1.138824138
-3.588627869,1.136621651
-3.588614093,1.134597774
-3.588587675,1.131077673
-3.588585774,1.130835137
-3.588558381,1.127722451
-3.588549902,1.126883706
-3.588531504,1.125158304
-3.588515933,1.123942017
-3.588508379,1.123393104
-3.588504629,1.123109637
-3.588478166,1.121566016
-3.588476316,1.12146861
-3.58845412,1.120672327
-3.588441377,1.120354162
-3.588429869,1.120205612
-3.588415896,1.12012259
-3.588393959,1.120321474
-3.588366937,1.121167357
-3.588348343,1.122041831
-3.588343,1.122332876
-3.588321633,1.123783847
-3.588306891,1.125005949
-3.588292202,1.126322656
-3.588274534,1.128139422
-3.588262722,1.129501378
-3.588245056,1.131650546
-3.588217839,1.135378237
-3.588213937,1.135932321
-3.588188467,1.139891234
-3.588185027,1.140451443
-3.588179481,1.141439488
-3.588147699,1.147216687
-3.588110375,1.15444272
-3.588110169,1.154486206
-3.588070794,1.162668756
-3.588032757,1.170865669
-3.588002832,1.177246421
-3.587978402,1.182509091
-3.587924055,1.19449672
-3.587883311,1.203107658
-3.587849344,1.209761018
-3.587826308,1.214068019
-3.587788241,1.220517335
-3.587781468,1.221603982
-3.587761103,1.224501519
-3.587736687,1.228084379
-3.587733968,1.228426102
-3.587692575,1.233244654
-3.587683035,1.234134222
-3.587649803,1.236959335
-3.587643802,1.237326486
-3.5876077,1.239244782
-3.587598213,1.239522251
-3.587566319,1.240200625
-3.587562935,1.240210092
-3.587543913,1.240121657
-3.587520841,1.239612809
-3.587505923,1.239167118
-3.587478803,1.237773793
-3.587467935,1.237124195
-3.58742995,1.234063416
-3.587421801,1.233250263
-3.587402837,1.231205952
-3.58739197,1.229966024
-3.587378389,1.228148693
-3.587343129,1.223152133
-3.587305155,1.217008408
-3.587294343,1.215174898
-3.587240081,1.205100787
-3.58711534,1.178546149
-3.587083172,1.17155709
-3.587056438,1.165961551
-3.587050447,1.164733946
-3.587034058,1.161187538
-3.586996982,1.153601352
-3.586983106,1.150830248
-3.586948544,1.144409082
-3.586945113,1.143816692
-3.586913983,1.138642578
-3.58690359,1.137089529
-3.586879427,1.133601717
-3.586851732,1.130123937
-3.586844821,1.129299819
-3.586810271,1.12559703
-3.58680121,1.12482145
-3.586775261,1.122781437
-3.586763592,1.122040617
-3.586749773,1.121356469
-3.58673355,1.120665091
-3.586701413,1.119985986
-3.586695375,1.119981604
-3.586675468,1.12009186
-3.586649477,1.120747779
-3.58664615,1.120849785
-3.586616219,1.122403584
-3.586602918,1.123404872
-3.586581328,1.125144565
-3.586553089,1.128125713
-3.586546439,1.128861398
-3.586518511,1.132577671
-3.586513191,1.133391095
-3.586501529,1.135141051
-3.586490737,1.136824468
-3.586453348,1.143498535
-3.586444604,1.145270388
-3.586420925,1.150181778
-3.586398476,1.155334671
-3.586388504,1.157661718
-3.586356136,1.165943532
-3.586352353,1.166985253
-3.58632372,1.175057509
-3.586307922,1.179901441
-3.586283842,1.187340762
-3.586264314,1.193920354
-3.586243968,1.200809337
-3.586220709,1.209201942
-3.586217388,1.210411844
-3.586184163,1.223186269
-3.586174605,1.227073505
-3.586150943,1.236743956
-3.586128506,1.246378198
-3.586117723,1.251030245
-3.586097793,1.260089213
-3.586084508,1.2661
-3.586083178,1.266741705
-3.586053746,1.280826812
-3.586039287,1.287984722
-3.586022988,1.296055983
-3.58599545,1.310301251
-3.585976853,1.319784071
