log10(E (MeV)),log10(sigma (barn))
-3.074798359,1.040339786
-3.074677174,1.058420672
-3.074619316,1.06437217
-3.074567635,1.06690656
-3.074548878,1.067133298
-3.074498369,1.066045165
-3.074438491,1.062265793
-3.074339834,1.054260114
-3.074269378,1.05074108
-3.074234154,1.050337137
-3.074170759,1.052005372
-3.074060562,1.059613395
-3.07397274,1.065234345
-3.073903223,1.066730358
-3.073868029,1.066161832
-3.07379765,1.062331224
-3.073727313,1.05544263
-3.073553735,1.031953636
-3.073467459,1.02049267
-3.073405086,1.013568837
-3.073335409,1.007918391
-3.073262041,1.004937892
-3.073225393,1.004685942
-3.073146554,1.006838734
-3.073063149,1.012423436
-3.072858831,1.030383573
-3.072776924,1.034487599
-3.072726465,1.035249579
-3.072637031,1.033590163
-3.072499251,1.028873852
-3.072465737,1.02858028
-3.072397181,1.03019993
-3.07235187,1.033163986
-3.072303589,1.038026525
-3.072238064,1.047177442
-3.072166696,1.059813094
-3.072057446,1.082203636
-3.071947096,1.104483458
-3.071867018,1.117510953
-3.071812598,1.123869502
-3.071761375,1.127712612
-3.07169734,1.129644688
-3.07163522,1.128940797
-3.071517914,1.123527497
-3.071266343,1.108158274
-3.07112575,1.096463433
-3.070870754,1.069639834
-3.070768412,1.060379631
-3.070651652,1.052647702
-3.070514468,1.04704235
-3.070376113,1.044391965
-3.070344819,1.044280596
-3.070228827,1.045883092
-3.07010676,1.050863051
-3.069919646,1.059974345
-3.069835209,1.061414401
-3.06975829,1.05980299
-3.069672142,1.054481904
-3.069516291,1.040532365
-3.069453674,1.036852771
-3.06941576,1.036084968
-3.069361864,1.037374419
-3.06931407,1.04096837
-3.069260996,1.04735241
-3.069085371,1.074410617
-3.069036301,1.079773509
-3.068997088,1.082540804
-3.068948029,1.083928034
-3.068899006,1.08307747
-3.068827284,1.078422341
-3.068742128,1.06934429
-3.068566123,1.047392014
-3.068494735,1.039716553
-3.06842339,1.03382698
-3.068347838,1.030352594
-3.068322646,1.029946089
-3.068266715,1.030457592
-3.0681817,1.034539985
-3.06802288,1.045640172
-3.067949071,1.048139479
-3.067931186,1.048266846
-3.067875305,1.047392793
-3.067808245,1.044033873
-3.067556243,1.023207299
-3.067458858,1.017778767
-3.067368583,1.015449456
-3.067324227,1.015213932
-3.067096542,1.017702222
-3.067007456,1.0165722
-3.066918388,1.013048207
-3.06669073,1.000852031
-3.066542557,0.996131016
-3.066339893,0.993119455
-3.06616807,0.990782647
-3.066085655,0.987697138
-3.065970518,0.980298819
-3.065786256,0.96634409
-3.065670981,0.96079293
-3.065442405,0.954416868
-3.065282088,0.946877803
-3.065244813,0.946213534
-3.065209667,0.94695971
-3.065174523,0.949646067
-3.06513618,0.955475409
-3.065107448,0.962198236
-3.065079057,0.970993466
-3.065050852,0.981887663
-3.065022648,0.994827929
-3.064995802,1.008847436
-3.064955504,1.032276105
-3.0649085,1.06162164
-3.064817831,1.115837783
-3.064773273,1.137595122
-3.064739303,1.150871858
-3.064706075,1.160742497
-3.064681586,1.16596244
-3.064654729,1.169679165
-3.064627874,1.17137165
-3.064614463,1.17149945
-3.064574201,1.169298921
-3.064533942,1.163903783
-3.064407501,1.139302603
-3.064371624,1.13412615
-3.064339468,1.131358716
-3.06431168,1.130635257
-3.064276548,1.132017301
-3.064240712,1.135878742
-3.064193724,1.143830632
-3.064078502,1.166864162
-3.064033313,1.173076923
-3.063998573,1.175662515
-3.06397185,1.176170728
-3.063928392,1.17413706
-3.063891664,1.169724472
-3.063841551,1.160164028
-3.063784781,1.145436274
-3.063642046,1.100094543
-3.063568425,1.077191462
-3.063509391,1.060721405
-3.063450333,1.046702663
-3.063401099,1.037464826
-3.063351871,1.031066227
-3.063308444,1.028257984
-3.063287253,1.02796143
-3.063255485,1.028901727
-3.063209676,1.033150587
-3.063185057,1.036741047
-3.063130396,1.047316153
-3.062994833,1.07799146
-3.062939093,1.087133502
-3.062895401,1.091580653
-3.062840747,1.093815104
-3.062818905,1.093863285
-3.062699332,1.091578296
-3.062642191,1.09295881
-3.062592252,1.096992625
-3.062530105,1.105239714
-3.062431882,1.119757909
-3.062388057,1.123986056
-3.062343686,1.125486536
-3.062300972,1.123789758
-3.062261444,1.119378834
-3.062221307,1.112315878
-3.062159336,1.097535364
-3.062067771,1.073155198
-3.062025328,1.063962686
-3.06199304,1.059028987
-3.06195675,1.056276193
-3.061938621,1.05615871
-3.061909611,1.057830321
-3.061880603,1.061808025
-3.061851596,1.067990274
-3.061822591,1.076150357
-3.061784879,1.089163813
-3.061731219,1.110694231
-3.061618666,1.156326526
-3.061575259,1.17085761
-3.061543677,1.179747094
-3.061502202,1.189084436
-3.061457524,1.196180912
-3.061419355,1.199969064
-3.061367756,1.202196582
-3.061354842,1.202307123
-3.061289056,1.200729491
-3.061194287,1.194569423
-3.060926755,1.172427339
-3.060819014,1.160439837
-3.06067853,1.140296689
-3.060538092,1.118841693
-3.060437546,1.104976271
-3.060336992,1.093117152
-3.060251931,1.084915503
-3.060147981,1.077656406
-3.060047798,1.074026498
-3.059981693,1.073442807
-3.059815803,1.075921862
-3.059644929,1.078038744
-3.059608987,1.078089107
-3.059324045,1.076854444
-3.059215182,1.073771892
-3.059093712,1.066918063
-3.058904086,1.054457347
-3.058741097,1.04768299
-3.058609383,1.041927525
-3.058509282,1.035055083
-3.058393224,1.025398532
-3.058327946,1.020726964
-3.058256736,1.0176011
-3.058209573,1.017053968
-3.058133261,1.01892229
-3.05804754,1.02460104
-3.057953778,1.034066237
-3.057856645,1.046699465
-3.057742941,1.064320903
-3.057628026,1.081770197
-3.057580295,1.087423084
-3.057523733,1.092041801
-3.057470689,1.093958827
-3.057453018,1.094055572
-3.057400013,1.092772525
-3.057347013,1.089364343
-3.057258241,1.080171791
-3.057102155,1.060508598
-3.057029635,1.052711444
-3.056961025,1.047054938
-3.056859853,1.041740889
-3.056661386,1.034808914
-3.056519734,1.026293254
-3.056383894,1.017543044
-3.056301022,1.015056062
-3.056284124,1.014986924
-3.05622067,1.016174216
-3.05613602,1.020890071
-3.055932605,1.036248242
-3.055782753,1.043407238
-3.055572726,1.052463809
-3.055353466,1.063735486
-3.055253029,1.066127708
-3.0552151,1.066282158
-3.055042175,1.065294697
-3.054860325,1.066695533
-3.054788629,1.065592635
-3.054726326,1.06262184
-3.054636495,1.054964101
-3.054428313,1.031095094
-3.054354946,1.024487474
-3.05427231,1.019850604
-3.054198309,1.018544641
-3.054114172,1.020184877
-3.054038336,1.024284811
-3.053965304,1.030741482
-3.053913533,1.037083868
-3.053838932,1.049102415
-3.053759365,1.065239166
-3.053597424,1.100402978
-3.053528635,1.112331806
-3.053476285,1.119167635
-3.053411802,1.124555509
-3.053347687,1.126557177
-3.053337497,1.126585603
-3.053264434,1.124858786
-3.053091355,1.115764501
-3.05300255,1.114104446
-3.05286071,1.115107437
-3.052791528,1.113888862
-3.052722387,1.109939364
-3.05266418,1.104459284
-3.052493614,1.083517454
-3.052417941,1.076315092
-3.052351013,1.072704327
-3.052285141,1.071711237
-3.052058361,1.075484732
-3.052052951,1.075485973
-3.051967974,1.074169123
-3.051850246,1.068793597
-3.051629036,1.056355312
-3.051424678,1.048537936
-3.051241205,1.043965783
-3.050957079,1.040508708
-3.050850054,1.03709914
-3.05046792,1.019445772
-3.050292588,1.013568837
-3.049940264,1.007280255
-3.049618772,0.996757994
-3.04956817,0.996268977
-3.049493509,0.997703557
-3.049434605,1.000972642
-3.049328341,1.010552359
-3.049225487,1.01982322
-3.049157832,1.02310568
-3.049119274,1.023512629
-3.04906042,1.022047072
-3.048983889,1.017051671
-3.048765735,0.997439903
-3.048544193,0.980700593
-3.048431686,0.969477511
-3.048328097,0.956303742
-3.048183599,0.935684474
-3.048122265,0.928121002
-3.048060911,0.923007684
-3.048014753,0.921606891
-3.04796857,0.922817963
-3.047921623,0.926923673
-3.047873023,0.934046398
-3.047808271,0.947080359
-3.047702167,0.972402716
-3.047461888,1.027177528
-3.047315313,1.060943959
-3.047188467,1.088183841
-3.047125886,1.099281791
-3.047079915,1.105905911
-3.047024468,1.111735476
-3.046980517,1.114451647
-3.046933174,1.11541109
-3.046885866,1.114476005
-3.046784475,1.108409881
-3.046723663,1.104759348
-3.046662861,1.103402754
-3.046612188,1.104859789
-3.046543788,1.110335052
-3.046431238,1.12175853
-3.046377112,1.124451337
-3.046363338,1.124587587
-3.046321607,1.123450926
-3.046273451,1.119241204
-3.0462276,1.112766492
-3.046101219,1.090672675
-3.046050141,1.084151176
-3.046007555,1.081122144
-3.045978352,1.080402717
-3.045924813,1.081596002
-3.045764913,1.091677472
-3.045698737,1.09301578
-3.04560092,1.092147299
-3.045548811,1.092913684
-3.045498474,1.09630321
-3.045465479,1.100334904
-3.045425629,1.107119335
-3.045365655,1.120313803
-3.04527162,1.141813644
-3.045224051,1.149572811
-3.045184576,1.153148252
-3.045159575,1.153856646
-3.045121312,1.152508861
-3.045083022,1.148308605
-3.045038209,1.140195597
-3.044983345,1.126722289
-3.044864908,1.092864275
-3.044803278,1.077195171
-3.04475435,1.0672679
-3.044707837,1.060479732
-3.044671611,1.057250549
-3.04463718,1.056023979
-3.04460193,1.056744438
-3.044563216,1.059899024
-3.044522656,1.065769299
-3.044471175,1.076463668
-3.04439906,1.095182014
-3.04432223,1.114954181
-3.044281458,1.123403858
-3.044243507,1.129215808
-3.044205588,1.132726561
-3.044167644,1.133820215
-3.044132578,1.132743581
-3.044084224,1.128344591
-3.044024728,1.11941608
-3.04388318,1.093151288
-3.043824532,1.084015837
-3.043760234,1.076416067
-3.043680938,1.070113741
-3.043485442,1.058636629
-3.043346383,1.046674542
-3.043237762,1.037332019
-3.04317279,1.034409129
-3.043153233,1.03423589
-3.043116522,1.035023673
-3.043073579,1.038006989
-3.043021919,1.044680531
-3.042978869,1.052593262
-3.042916481,1.066701679
-3.042810629,1.091242302
-3.042755139,1.100911628
-3.042707845,1.106204229
-3.042664826,1.108442734
-3.042643332,1.108671825
-3.04260032,1.107535907
-3.042529976,1.102114179
-3.042176384,1.058368963
-3.042066478,1.043966608
-3.041992075,1.036415408
-3.041937448,1.033508234
-3.041914356,1.033195168
-3.041861899,1.034861181
-3.041815286,1.039293214
-3.041765497,1.046986423
-3.041708331,1.058847397
-3.041567564,1.091544353
-3.041514042,1.100791607
-3.041475952,1.105180677
-3.041428331,1.107712104
-3.041418825,1.107811831
-3.041370743,1.106295122
-3.04131911,1.101228841
-3.041251305,1.090409589
-3.041110221,1.062194368
-3.041043643,1.05106689
-3.040997526,1.045698774
-3.040950831,1.042852813
-3.040930674,1.042534168
-3.040887772,1.043795413
-3.040845748,1.047589393
-3.040800205,1.054316109
-3.040740196,1.066353324
-3.040608911,1.095397148
-3.040559755,1.103486331
-3.040516192,1.108195852
-3.040465416,1.110388609
-3.040461285,1.110408413
-3.040415316,1.109091574
-3.040357223,1.103834941
-3.040281425,1.092709384
-3.040131729,1.066707378
-3.040044663,1.053944516
-3.039956074,1.043808213
-3.039806316,1.030745933
-3.039537149,1.007821406
-3.039293712,0.981803436
-3.039219927,0.975627358
-3.039166924,0.973189205
-3.039138526,0.972742824
-3.039072945,0.974030755
-3.03896043,0.98109932
-3.03889163,0.98482015
-3.03886322,0.985460561
-3.038819566,0.984980723
-3.038775886,0.982502388
-3.038732211,0.978059162
-3.038596027,0.958638075
-3.03856025,0.955668031
-3.038547649,0.955264937
-3.038522477,0.955777101
-3.038497306,0.95840098
-3.038472137,0.963523583
-3.038452211,0.969554426
-3.038432286,0.977449731
-3.038412391,0.987259124
-3.038392468,0.998970197
-3.038370577,1.01395664
-3.038348658,1.030961861
-3.038334066,1.04329023
-3.038307516,1.067381189
-3.038280968,1.093065768
-3.038254422,1.119632236
-3.038215952,1.158260451
-3.038141655,1.226614699
-3.03810716,1.253092531
-3.038073738,1.274584011
-3.038048795,1.287696367
-3.038019949,1.299616022
-3.037997064,1.306559048
-3.037970535,1.311851768
-3.037944008,1.314262522
-3.037930759,1.314426973
-3.037904235,1.31278004
-3.037877711,1.308671469
-3.03785119,1.302342316
-3.037820708,1.292675384
-3.037790228,1.280894303
-3.037714675,1.245782316
-3.037657057,1.217044295
-3.037608407,1.193991931
-3.037575977,1.180029138
-3.03754011,1.166333268
-3.037500807,1.153711658
-3.037456682,1.142616942
-3.037417416,1.135315144
-3.037363969,1.128615554
-3.037288662,1.123229174
-3.037170861,1.116293763
-3.037094924,1.108966898
-3.037011294,1.097525892
-3.036837213,1.068803086
-3.036717026,1.050542963
-3.036606041,1.036018418
-3.036543755,1.029625454
-3.036492548,1.026336092
-3.036458183,1.025628312
-3.036423792,1.026462047
-3.03638093,1.029993351
-3.03634104,1.035903801
-3.036294468,1.045767688
-3.036248189,1.057977984
-3.036131736,1.090527049
-3.036081759,1.101113656
-3.036039219,1.107051287
-3.036005984,1.109458028
-3.035984069,1.109950963
-3.035939579,1.108386365
-3.035895815,1.103861338
-3.035840424,1.09487428
-3.035644166,1.052852321
-3.035528134,1.029415232
-3.035426196,1.009386852
-3.03533725,0.99295074
-3.035284317,0.985356496
-3.035249041,0.982199207
-3.035215665,0.981273291
-3.035184218,0.982743498
-3.035152745,0.986923397
-3.035121302,0.994137325
-3.03509581,1.002324021
-3.035066556,1.014294596
-3.035037274,1.028821103
-3.035001731,1.049369108
-3.034963031,1.074291534
-3.034924334,1.10042407
-3.034841781,1.153049405
-3.034802463,1.173609281
-3.034769983,1.187331903
-3.034742847,1.196233074
-3.034712869,1.203192398
-3.034687086,1.206724358
-3.034661304,1.208015534
-3.034635524,1.207155033
-3.034609745,1.204287697
-3.03457108,1.19666853
-3.034531126,1.185452595
-3.034423282,1.147997058
-3.034385781,1.136266095
-3.034350693,1.127523011
-3.03431512,1.121606193
-3.034280037,1.119128552
-3.034270428,1.119058399
-3.034238418,1.120689563
-3.034201249,1.125935005
-3.034159953,1.135234993
-3.03410355,1.151653658
-3.034009972,1.179518643
-3.033961156,1.190477513
-3.033923322,1.196159902
-3.033882053,1.199211777
-3.033868297,1.199485716
-3.033827033,1.198156178
-3.033785801,1.193875306
-3.033733544,1.185030956
-3.033657231,1.167843133
-3.03356123,1.14479155
-3.033491505,1.130282487
-3.03342411,1.119204107
-3.033356124,1.111012117
-3.033270262,1.104150676
-3.033053222,1.092665109
-3.032975743,1.086340429
-3.032879663,1.075429723
-3.03270846,1.052365885
-3.032629784,1.044020021
-3.032564723,1.040060281
-3.032527153,1.039351489
-3.032483245,1.040140231
-3.032432829,1.043198905
-3.032373909,1.049475808
-3.032307629,1.059651972
-3.032249125,1.07155517
-3.032206701,1.08253118
-3.032167507,1.095103069
-3.032138249,1.106397691
-3.032110107,1.119062427
-3.032077628,1.136009645
-3.03204518,1.15543479
-3.032013476,1.176516833
-3.031981718,1.199237087
-3.031949078,1.22351881
-3.031863979,1.28429
-3.031827554,1.306057577
-3.031793071,1.322804144
-3.031763297,1.333693513
-3.031736889,1.340303531
-3.031713677,1.343632715
-3.031692433,1.344605046
-3.03166834,1.343308941
-3.031642452,1.339140427
-3.031617648,1.332556612
-3.031591078,1.32288111
-3.031556558,1.306676974
-3.031526001,1.2894522
-3.031423773,1.219972154
-3.031378694,1.187839782
-3.031348692,1.167304306
-3.031318691,1.14793741
-3.031288722,1.130070699
-3.031258725,1.113961759
-3.031226538,1.098852725
-3.031194353,1.08623084
-3.031162142,1.076334728
-3.031129962,1.069450488
-3.031097784,1.065921153
-3.031087049,1.065555553
-3.031057864,1.066770505
-3.031035998,1.0699178
-3.031014104,1.07507029
-3.030992212,1.082264946
-3.030970349,1.09148536
-3.030944587,1.104818203
-3.030918856,1.120601995
-3.030893126,1.138474424
-3.030867398,1.157970244
-3.030833077,1.185553628
-3.030782311,1.226995127
-3.030728792,1.267290451
-3.0306938,1.289788196
-3.030661569,1.306931066
-3.030630706,1.319675642
-3.030604623,1.327454428
-3.030575157,1.332874253
-3.030547713,1.334704886
-3.030520299,1.333534769
-3.030491493,1.3292587
-3.030464736,1.322722991
-3.03043528,1.312982488
-3.030397553,1.29729974
-3.030346157,1.271737874
-3.030277628,1.234214615
-3.030236504,1.211869094
-3.030195384,1.190751864
-3.030154184,1.171374664
-3.030113015,1.154020412
-3.030064237,1.136049714
-3.0300216,1.122393821
-3.029978967,1.110349503
-3.02991504,1.094748807
-3.029866312,1.084610234
-3.029817619,1.076048555
-3.029768931,1.069371906
-3.02972022,1.065034806
-3.029672763,1.063494435
-3.029644269,1.063966472
-3.029595601,1.067224339
-3.029537177,1.074808691
-3.029463216,1.088334188
-3.029338642,1.112365604
-3.029280281,1.12117452
-3.02922122,1.127662023
-3.029150232,1.132265839
-3.029077753,1.133776492
-3.029001206,1.132399083
-3.028906398,1.127188927
-3.028773119,1.115428736
-3.028561967,1.094693809
-3.028406464,1.0822367
-3.028049732,1.059409021
-3.027897268,1.05117414
-3.027706572,1.04454223
-3.027400836,1.035079239
-3.027265026,1.028298676
-3.027057201,1.01602674
-3.026918113,1.010919868
-3.026588696,1.005322193
-3.026432236,1.000982825
-3.026424574,1.000961072
-3.026369082,1.002484341
-3.026328919,1.006166854
-3.026287717,1.012956197
-3.026256825,1.020319509
-3.026225936,1.02968354
-3.026205353,1.036989354
-3.026164163,1.05382452
-3.026116812,1.075843421
-3.025989169,1.13559419
-3.025940824,1.153265752
-3.025898618,1.164889948
-3.025857485,1.172471368
-3.025826596,1.175689699
-3.02578547,1.176833586
-3.025744319,1.174711197
-3.025703173,1.169814279
-3.025641475,1.158528518
-3.025464134,1.115062322
-3.025376783,1.093943471
-3.025286865,1.074155906
-3.025217501,1.060669327
-3.025148175,1.04972891
-3.025102395,1.044746667
-3.025056648,1.042311351
-3.025041372,1.042178599
-3.025003156,1.043522328
-3.024968677,1.04689712
-3.02493423,1.052313874
-3.024896697,1.060317647
-3.024839155,1.075745305
-3.024725608,1.108123165
-3.024679087,1.118329948
-3.02463908,1.124478206
-3.024600198,1.127796073
-3.024569959,1.128516487
-3.024529176,1.12701417
-3.024480068,1.121862005
-3.024425721,1.112845004
-3.024273514,1.080099567
-3.024201649,1.065882682
-3.024127918,1.05390961
-3.024043553,1.043208695
-3.023956964,1.034808513
-3.023874929,1.029669587
-3.023814918,1.028823989
-3.023764882,1.030850108
-3.02371488,1.03580583
-3.023664884,1.043715308
-3.023621555,1.052637969
-3.023548567,1.070461716
-3.023428279,1.099974295
-3.02336363,1.112182297
-3.023311018,1.119048164
-3.023258663,1.12276939
-3.023230055,1.123458083
-3.023174215,1.122183395
-3.023111421,1.117187346
-3.022936117,1.095488345
-3.022871513,1.089916445
-3.022817703,1.087501555
-3.022767922,1.086903497
-3.022538058,1.090123122
-3.022421204,1.088778122
-3.022310409,1.084562194
-3.022225894,1.078648583
-3.022125358,1.068424881
-3.021998771,1.054606774
-3.02193032,1.049770582
-3.021879219,1.048547024
-3.02182358,1.050085899
-3.021771572,1.054393669
-3.021718428,1.061455307
-3.021643473,1.074697542
-3.021536274,1.094641983
-3.021485275,1.101977113
-3.021443639,1.106120561
-3.021402034,1.10838271
-3.021381206,1.10880524
-3.021339608,1.1083419
-3.021275965,1.104946292
-3.021136963,1.093948438
-3.021053066,1.08988209
-3.020942314,1.088456462
-3.020785734,1.086873383
-3.02059327,1.082539045
-3.020540603,1.082296029
-3.020429175,1.082712144
-3.020338831,1.081678916
-3.020266059,1.078485963
-3.020205545,1.07396863
-3.020092453,1.061982696
-3.019958854,1.04596901
-3.01986636,1.036340281
-3.019725562,1.025007739
-3.019478118,1.005775929
-3.019408511,1.002573243
-3.019385311,1.002391879
-3.019333178,1.004241602
-3.01929147,1.008337728
-3.019249795,1.014914459
-3.019213304,1.022606795
-3.019154959,1.037983989
-3.019066375,1.064985823
-3.018984344,1.088383903
-3.018928993,1.100668176
-3.01889682,1.106002209
-3.018857369,1.11052446
-3.018820386,1.112694532
-3.018808068,1.112979553
-3.018758772,1.11205817
-3.018709481,1.10822818
-3.018649876,1.100712435
-3.018498794,1.076887808
-3.018412446,1.065500653
-3.018316825,1.056314419
-3.018199913,1.048541625
-3.018103702,1.045013541
-3.018070237,1.044732211
-3.01799171,1.04650609
-3.017896319,1.052531696
-3.017773749,1.061093208
-3.017664796,1.066993889
-3.017609887,1.072045095
-3.01756564,1.079082505
-3.017532465,1.086785515
-3.017503266,1.095513511
-3.017466977,1.108891839
-3.017435519,1.12249495
-3.017395567,1.141674482
-3.01729057,1.192334438
-3.017248754,1.208250424
-3.017214196,1.2181206
-3.017182399,1.224183855
-3.017149777,1.227251991
-3.017133729,1.227594318
-3.017099648,1.225896888
-3.017061546,1.220495353
-3.017021462,1.211626736
-3.016893185,1.174569085
-3.016846118,1.162590929
-3.016803298,1.153840159
-3.016749519,1.145746464
-3.016667731,1.137525611
-3.016563902,1.127773453
-3.016482288,1.117308325
-3.016359235,1.098316238
-3.016274246,1.086674971
-3.016207545,1.080108596
-3.01612751,1.075534151
-3.015934845,1.070385902
-3.01584917,1.065443878
-3.015684357,1.05098352
-3.015619999,1.047138326
-3.015579773,1.046374263
-3.015525072,1.047898285
-3.015477439,1.051685779
-3.015407646,1.060496697
-3.015297005,1.076336113
-3.015235258,1.082367457
-3.01517835,1.084585714
-3.015169182,1.084616095
-3.015114232,1.082976597
-3.015063542,1.079073998
-3.014856124,1.054975696
-3.014769976,1.047713575
-3.014672055,1.042911321
-3.014568235,1.041240774
-3.014487132,1.042539484
-3.014393358,1.047229254
-3.014225316,1.05879369
-3.014151479,1.06100091
-3.01413409,1.061058457
-3.01404992,1.059114882
-3.013929935,1.054646219
-3.013912308,1.054481406
-3.013864687,1.05538743
-3.013808013,1.05957402
-3.013766204,1.064902838
-3.013695536,1.077174047
-3.013590609,1.096509791
-3.013533862,1.103898948
-3.013483001,1.107425944
-3.013448331,1.108062521
-3.01340139,1.106858796
-3.013328349,1.101466307
-3.01310094,1.077821188
-3.012965159,1.066085114
-3.012871739,1.060352193
-3.012735101,1.055828564
-3.012471938,1.048338384
-3.012434403,1.048077084
-3.012359016,1.049421822
-3.012167061,1.058020164
-3.012089784,1.059132014
-3.011943256,1.058199365
-3.011812276,1.060151154
-3.011730024,1.061380694
-3.011654323,1.059847869
-3.011603764,1.056800227
-3.011505738,1.047286358
-3.011416687,1.038612612
-3.011365528,1.035843622
-3.01133432,1.03540404
-3.011289592,1.036599755
-3.011228928,1.041380367
-3.011062541,1.061162589
-3.010993236,1.066131586
-3.010928809,1.067696727
-3.010911494,1.067701446
-3.010595459,1.061677673
-3.010516968,1.057509205
-3.010453833,1.051787788
-3.010370291,1.041390119
-3.010192265,1.016037748
-3.010104405,1.0057818
-3.010048193,1.001457519
-3.009999475,1.000123669
-3.009960579,1.00131323
-3.009926597,1.004373357
-3.009892617,1.009541825
-3.009861839,1.016101112
-3.00983109,1.024376506
-3.009787168,1.038747491
-3.009733355,1.059028873
-3.009635289,1.09566319
-3.009598297,1.106893736
-3.009554398,1.117142215
-3.009521476,1.122335301
-3.00948853,1.12530172
-3.009461086,1.126102464
-3.0094227,1.124835493
-3.009375406,1.11993775
-3.009318421,1.110332963
-3.009179701,1.080628038
-3.009121118,1.069803395
-3.009064167,1.062026484
-3.009016831,1.057916075
-3.008960489,1.055643415
-3.008930535,1.055408647
-3.008844255,1.057386004
-3.008742576,1.063124607
-3.008659417,1.070450047
-3.008478847,1.090633338
-3.008418683,1.094554451
-3.008384307,1.095325355
-3.008349908,1.09492545
-3.00829449,1.091965621
-3.008210713,1.083727377
-3.008107239,1.07284331
-3.008031005,1.067590247
-3.007902765,1.063562607
-3.007807676,1.060234598
-3.007570461,1.04596608
-3.007481431,1.043566722
-3.007464468,1.043501741
-3.00738309,1.045153414
-3.007315773,1.049133676
-3.007230838,1.057297672
-3.007085427,1.073405839
-3.007016943,1.077893356
-3.006955069,1.079077148
-3.006817856,1.077087686
-3.00675601,1.078523625
-3.006702033,1.082636177
-3.006639665,1.090445172
-3.006523351,1.107027528
-3.006480703,1.111114586
-3.006433971,1.113204223
-3.006418367,1.113283224
-3.006370861,1.111612699
-3.006315372,1.106413565
-3.006145399,1.081779515
-3.00608975,1.07583
-3.006036502,1.072626001
-3.005995058,1.071897796
-3.005924058,1.07373235
-3.005808634,1.081389835
-3.00568881,1.088921292
-3.00559654,1.09141042
-3.005582765,1.091485008
-3.005484451,1.089954541
-3.005366085,1.084288583
-3.005154662,1.068684309
-3.004987824,1.056473276
-3.004880342,1.050884876
-3.004758362,1.047855538
-3.004597435,1.045420586
-3.004503388,1.041299894
-3.004407674,1.036075296
-3.004357764,1.034807992
-3.004308796,1.03594826
-3.004260824,1.040219296
-3.004223591,1.045932637
-3.004183898,1.054204802
-3.004130962,1.067855004
-3.004024415,1.096644074
-3.003976421,1.106354552
-3.003940094,1.111228327
-3.003905188,1.113599689
-3.003887536,1.113906937
-3.003850522,1.112648663
-3.003813484,1.109000014
-3.003760593,1.100377576
-3.00367611,1.08157016
-3.003597818,1.063210185
-3.00353071,1.049710474
-3.003480766,1.041891561
-3.003423374,1.035669395
-3.003366711,1.03263125
-3.003344352,1.032309891
-3.003299532,1.033183218
-3.003238532,1.03755135
-3.003180451,1.044742671
-3.003096241,1.058634997
-3.002979164,1.078140516
-3.002921118,1.085179296
-3.002858863,1.089736516
-3.002795978,1.091132006
-3.002719391,1.089197058
-3.002598522,1.081416012
-3.002005762,1.034246246
-3.001715086,1.011084582
-3.001598887,1.00387128
-3.001464473,0.998746426
-3.001335923,0.996297142
-3.001325553,0.996275548
-3.001266478,0.997378345
-3.001224237,1.000163438
-3.001185376,1.00493128
-3.001153641,1.01076653
-3.001116726,1.019989445
-3.001079814,1.031814976
-3.001040196,1.046999519
-3.000991707,1.067817706
-3.000909115,1.102748267
-3.000865714,1.117537062
-3.00082869,1.126845506
-3.000796928,1.131960513
-3.00076708,1.134201596
-3.000754202,1.134394551
-3.000720003,1.132702374
-3.000685302,1.127934901
-3.00065655,1.121947647
-3.000604972,1.107630014
-3.000505283,1.073729125
-3.00045704,1.05766926
-3.000408801,1.043265779
-3.000360568,1.030904309
-3.000311545,1.020334719
-3.000241627,1.007877791
-3.000125954,0.990622341
-3.000039206,0.979775523
-2.999993399,0.975879567
-2.999942829,0.974426668
-2.999910627,0.975689597
-2.999878428,0.979054528
-2.999842284,0.985632794
-2.999812951,0.993252509
-2.999783597,1.002860809
-2.999754241,1.01427909
-2.999710214,1.034131159
-2.999663279,1.057521492
-2.999564994,1.105669124
-2.999525011,1.122156876
-2.999480794,1.137010908
-2.9994436,1.146408592
-2.999405927,1.152940275
-2.999369376,1.15649424
-2.999329381,1.157511286
-2.999284946,1.155632927
-2.999239405,1.151141763
-2.999163521,1.140029049
-2.998989765,1.110463646
-2.998711143,1.065011661
-2.998559842,1.039905011
-2.998436323,1.020933445
-2.998326885,1.006647552
-2.998234581,0.997258699
-2.998150873,0.991626771
-2.998081332,0.989972036
-2.998023354,0.991646252
-2.99797367,0.99605516
-2.997929269,1.002836
-2.997884082,1.012811799
-2.997844119,1.024232036
-2.997811282,1.03526972
-2.997757112,1.055886915
-2.997648083,1.098491021
-2.997599707,1.113761946
-2.997558877,1.123415952
-2.997524243,1.128928178
-2.997483947,1.132166223
-2.997464815,1.132558821
-2.997424628,1.131240914
-2.997375065,1.126435956
-2.99725441,1.109853749
-2.997206713,1.105959847
-2.997185034,1.10544478
-2.997152514,1.106561097
-2.997127046,1.109236781
-2.997097239,1.114552908
-2.997070174,1.12146989
-2.997039686,1.131520376
-2.997002432,1.146600942
-2.99696237,1.16523361
-2.99686491,1.211228941
-2.996823619,1.226727958
-2.996787332,1.23677777
-2.99675792,1.242093735
-2.996732582,1.244548377
-2.996711009,1.245096236
-2.996679731,1.243488712
-2.996648456,1.239306313
-2.996611529,1.231613388
-2.996556271,1.216246945
-2.996450434,1.18294544
