log10(E (MeV)),log10(sigma (barn))
-3.484703719,1.162466127
-3.484667751,1.110081895
-3.484640766,1.068735175
-3.484613784,1.025742317
-3.484586802,0.981235745
-3.484563422,0.941548301
-3.484540044,0.900950549
-3.484516707,0.859569374
-3.484499156,0.828108624
-3.484481645,0.796361435
-3.484464093,0.764401593
-3.484446584,0.732317108
-3.484429034,0.700189267
-3.484411526,0.668122464
-3.484391754,0.632140314
-3.484375582,0.60296011
-3.48435941,0.574111286
-3.484343198,0.545686556
-3.484327027,0.517779625
-3.484310857,0.490485497
-3.484294687,0.463899705
-3.484278518,0.438114647
-3.484261461,0.411861699
-3.484243475,0.385402304
-3.484225489,0.360249287
-3.484207544,0.336489753
-3.48418956,0.31419324
-3.484171617,0.293411396
-3.484153634,0.274175636
-3.484135692,0.256496214
-3.484117347,0.240055769
-3.48409868,0.22491643
-3.484078034,0.210019789
-3.484055368,0.195809741
-3.484035087,0.1848217
-3.484008142,0.172579873
-3.483981199,0.16272746
-3.483958134,0.15595151
-3.483929902,0.149478688
-3.483897874,0.14418488
-3.48386173,0.140375095
-3.48380972,0.138153275
-3.48375489,0.13926466
-3.48371016,0.142587482
-3.483665474,0.148151161
-3.483620671,0.156184057
-3.483575833,0.166962072
-3.483531,0.180737587
-3.483491457,0.195516364
-3.483451957,0.212803439
-3.483412421,0.232538463
-3.48337293,0.254552669
-3.483332433,0.279189505
-3.48329198,0.305556428
-3.483251532,0.333204364
-3.483211046,0.361639646
-3.483157097,0.39989877
-3.483099327,0.44010174
-3.482974136,0.518360857
-3.482916349,0.548069384
-3.482863606,0.570690131
-3.482827428,0.583468338
-3.482790486,0.594070412
-3.482753508,0.602097882
-3.482717218,0.607399473
-3.482681211,0.610070592
-3.48266325,0.610429543
-3.482626806,0.609146118
-3.482595559,0.605890572
-3.482557067,0.59915726
-3.482514956,0.588376933
-3.482472888,0.574092644
-3.482432796,0.557321173
-3.48239271,0.537580986
-3.482340634,0.507735952
-3.482176398,0.38822504
-3.482120327,0.341554805
-3.482080268,0.307593797
-3.482040214,0.273777675
-3.482010216,0.248902937
-3.481982671,0.226745247
-3.481947651,0.199810557
-3.481921358,0.180804897
-3.481895107,0.163040257
-3.481868857,0.14669535
-3.481846105,0.133819193
-3.48181813,0.119740075
-3.481790157,0.107720644
-3.481762225,0.097846731
-3.481732687,0.089792816
-3.481701625,0.083923094
-3.481672132,0.08074262
-3.481644168,0.079761727
-3.481602265,0.081656533
-3.4815588,0.087291496
-3.481512207,0.09660903
-3.481465658,0.108375232
-3.481405101,0.125850015
-3.481236001,0.17535523
-3.481164638,0.192583621
-3.481106931,0.203978814
-3.481049272,0.212882718
-3.480985683,0.219707358
-3.48093542,0.222866238
-3.480885123,0.224063294
-3.480834873,0.223324318
-3.480784627,0.22067753
-3.480734347,0.21615059
-3.480661505,0.206301709
-3.480608313,0.196703321
-3.480547233,0.183221713
-3.480460157,0.159693794
-3.480403666,0.141899513
-3.480248852,0.084819629
-3.48016524,0.050568438
-3.480081602,0.015622097
-3.480018876,-0.010095657
-3.479956158,-0.034594139
-3.479893449,-0.057145526
-3.479851675,-0.070741026
-3.479809904,-0.082944773
-3.479753378,-0.096879071
-3.479700018,-0.106954332
-3.479646624,-0.113627171
-3.479601474,-0.116333456
-3.479578882,-0.116597516
-3.479533019,-0.114740014
-3.479498116,-0.111039142
-3.479463217,-0.105225511
-3.479420883,-0.095163323
-3.479383232,-0.083256618
-3.479344704,-0.068040997
-3.479309816,-0.05146674
-3.47927493,-0.032159629
-3.479251636,-0.017740529
-3.479223468,0.0014109
-3.479195261,0.022388363
-3.479167056,0.045166057
-3.479138853,0.069691032
-3.479110693,0.095890484
-3.479082493,0.123662861
-3.479054296,0.152888296
-3.4790261,0.183424169
-3.478997946,0.215115991
-3.478969755,0.247791168
-3.478941566,0.281273641
-3.478913377,0.315379975
-3.478886987,0.347764678
-3.478860558,0.380391979
-3.478834133,0.413125005
-3.478807748,0.445830942
-3.478781324,0.478390722
-3.478755621,0.509830249
-3.478721858,0.550652898
-3.478688057,0.59073152
-3.478654259,0.629935735
-3.47861404,0.675348599
-3.478579051,0.713693362
-3.478544106,0.750956112
-3.478509122,0.787197268
-3.478474142,0.822513808
-3.478432145,0.863884284
-3.478394858,0.899979368
-3.478362239,0.931254254
-3.478320253,0.971360194
-3.478292305,0.998217084
-3.478264319,1.02529849
-3.478227603,1.061348379
-3.478194759,1.09423089
-3.478160321,1.129384716
-3.478134416,1.156333859
-3.478102973,1.189555607
-3.478075595,1.218869684
-3.47804065,1.256683742
-3.478005707,1.294715003
-3.477970767,1.33266906
-3.477947502,1.357768945
-3.477910216,1.397304362
-3.477872975,1.435696206
-3.477810087,1.496742585
-3.477709981,1.580356088
-3.477662007,1.613026073
-3.477626537,1.633617878
-3.477591548,1.650846646
-3.477559508,1.663756683
-3.477529977,1.673197254
-3.477495512,1.681131365
-3.477462723,1.685542822
-3.47742906,1.686830452
-3.47739544,1.684807826
-3.47736592,1.68028354
-3.4773331,1.672233189
-3.477306965,1.663542723
-3.477276893,1.651039571
-3.477245791,1.635337429
-3.477207809,1.612344489
-3.477162913,1.579881942
-3.477111142,1.53554404
-3.477014457,1.434562885
-3.47697435,1.386502336
-3.476934207,1.335499402
-3.476907499,1.300156033
-3.476879523,1.262333767
-3.476851587,1.22389091
-3.476827269,1.190169802
-3.476805258,1.159675332
-3.476783247,1.129373915
-3.476763858,1.102949339
-3.476744472,1.076973081
-3.476725047,1.051587834
-3.476705661,1.026942036
-3.476686237,1.003177459
-3.47667031,0.984397456
-3.476651324,0.963061997
-3.476633133,0.943705973
-3.476615699,0.926269681
-3.476598264,0.909973276
-3.476572134,0.887760616
-3.476546005,0.8682901
-3.476519837,0.851561515
-3.476493157,0.837216857
-3.476465405,0.825029944
-3.476437616,0.815370513
-3.476409827,0.80790463
-3.476372792,0.800721407
-3.476323061,0.794594202
-3.476191396,0.784203053
-3.476135655,0.777389264
-3.476094599,0.770224408
-3.476053545,0.760856636
-3.476006745,0.747188621
-3.47595991,0.73014813
-3.475928704,0.71686373
-3.475873194,0.689435843
-3.475801559,0.646985272
-3.475646712,0.531516597
-3.475584345,0.477966437
-3.475542785,0.44087824
-3.475498891,0.401057795
-3.475464233,0.369488227
-3.475429615,0.338126863
-3.47539496,0.307287826
-3.475360349,0.277309803
-3.475337263,0.257973123
-3.475308397,0.234711863
-3.475279534,0.212651758
-3.475250671,0.191987263
-3.475221811,0.172903156
-3.475192953,0.155564362
-3.475164136,0.140115052
-3.475135281,0.126667691
-3.475106429,0.115300238
-3.475070099,0.103991761
-3.475033732,0.096022451
-3.474997408,0.091263421
-3.474961088,0.089483323
-3.47492473,0.090363174
-3.474887663,0.093598169
-3.474837786,0.100871074
-3.474772925,0.113524557
-3.474653195,0.138574245
-3.474593342,0.148622703
-3.474544485,0.15448362
-3.474495635,0.157799052
-3.474459948,0.158474369
-3.47441984,0.157426243
-3.474373492,0.153869719
-3.474327623,0.148035975
-3.474297204,0.143038233
-3.474216033,0.126375609
-3.474101076,0.100058154
-3.474047025,0.089756084
-3.474006441,0.084180407
-3.473976044,0.081636741
-3.473942256,0.080788055
-3.47390847,0.082303072
-3.473874647,0.08641358
-3.473840867,0.093277714
-3.473807089,0.102970924
-3.473773314,0.115484032
-3.473739541,0.130726065
-3.4737066,0.148059138
-3.473674528,0.167098064
-3.473642459,0.188028323
-3.473610354,0.210596454
-3.473578289,0.234536011
-3.473546227,0.259575723
-3.473514169,0.285448384
-3.473482072,0.31189726
-3.473445128,0.342783982
-3.473403261,0.377868248
-3.473361437,0.412640276
-3.473298647,0.463376005
-3.473216362,0.525774974
-3.47308607,0.611045216
-3.473027929,0.642801042
-3.472973814,0.668569754
-3.472915806,0.69206122
-3.472868281,0.708102244
-3.472815917,0.722457043
-3.472770448,0.732151131
-3.472715223,0.740568733
-3.472666499,0.745076276
-3.472612626,0.747072631
-3.472602237,0.747116403
-3.472545066,0.745533058
-3.472493175,0.741654411
-3.47242111,0.733041019
-3.472327705,0.717630816
-3.472178888,0.687001066
-3.472035623,0.652215001
-3.471943675,0.625494364
-3.471866126,0.598636453
-3.471794401,0.569306946
-3.4716974,0.522179142
-3.471573333,0.451505358
-3.471521008,0.420163764
-3.471476459,0.393992802
-3.47143639,0.37166696
-3.471404132,0.354979037
-3.471371838,0.339867648
-3.471333073,0.324304272
-3.47129435,0.312032356
-3.471268538,0.305872855
-3.471242685,0.301413308
-3.47120656,0.298068456
-3.47118589,0.297653511
-3.471154906,0.2989792
-3.471120788,0.302939078
-3.471080398,0.310562686
-3.471040012,0.320729802
-3.470992926,0.334826963
-3.470891988,0.368057308
-3.470821366,0.389695247
-3.470755769,0.406188345
-3.470698449,0.416813525
-3.470647835,0.422894035
-3.47059942,0.425731597
-3.470576743,0.426073493
-3.470531351,0.424950367
-3.470483459,0.421349362
-3.470433066,0.415244864
-3.470346233,0.400637443
-3.470197427,0.371637062
-3.470128404,0.360230151
-3.470076096,0.353598901
-3.470030326,0.34953822
-3.469974627,0.346974822
-3.46995163,0.346691866
-3.469905639,0.347464089
-3.469854336,0.350353671
-3.469802531,0.355321998
-3.469751356,0.36217342
-3.469700736,0.370844744
-3.469642812,0.38326569
-3.469593844,0.396132192
-3.469544884,0.411570214
-3.46950167,0.427717963
-3.469471471,0.440578515
-3.469441313,0.454872745
-3.469411116,0.470697671
-3.46937565,0.491365616
-3.469340188,0.514328292
-3.469316521,0.53091806
-3.469284734,0.554814668
-3.469252948,0.580449613
-3.469221125,0.607692265
-3.469189345,0.636364912
-3.469156747,0.667037513
-3.469124151,0.6987276
-3.469091558,0.731153931
-3.469058966,0.764020102
-3.469023491,0.799929618
-3.468988056,0.835638199
-3.468952585,0.870794478
-3.468902291,0.919075633
-3.468828169,0.985318583
-3.468746609,1.049051757
-3.46869474,1.083646716
-3.468653951,1.107237757
-3.468613205,1.127495941
-3.468576166,1.142919839
-3.468539093,1.155422797
-3.46850019,1.165357471
-3.468461329,1.171990313
-3.468426291,1.17513058
-3.468412417,1.175635503
-3.468372434,1.174753078
-3.468340949,1.171644851
-3.468298362,1.164124345
-3.468265052,1.155649558
-3.468220603,1.14095022
-3.468176197,1.122563011
-3.468131796,1.100749732
-3.468079962,1.071383681
-3.467934577,0.971474716
-3.467876773,0.927044366
-3.46782349,0.88506022
-3.467784339,0.853962844
-3.467746671,0.824167048
-3.467709006,0.794643751
-3.467664536,0.760288329
-3.467621316,0.72761217
-3.467586968,0.702130563
-3.467546906,0.673017403
-3.467510852,0.647347267
-3.467462397,0.613538449
-3.467425068,0.588032247
-3.467373978,0.553860583
-3.467324178,0.521429303
-3.467275083,0.490405895
-3.467225955,0.460603354
-3.467184215,0.4364737
-3.46714248,0.41370017
-3.467100749,0.392528302
-3.467059061,0.37319641
-3.467017338,0.355914687
-3.466976396,0.341119423
-3.466935845,0.328698784
-3.466895339,0.318592935
-3.466854796,0.310880157
-3.466814296,0.305650543
-3.466776246,0.303112215
-3.466754156,0.302752029
-3.46672108,0.303845932
-3.466683426,0.307660311
-3.466654818,0.312567031
-3.466628698,0.318698027
-3.466600056,0.327375693
-3.46657774,0.335651435
-3.46655143,0.347213667
-3.466525083,0.360813534
-3.466504052,0.373206708
-3.466482983,0.386963867
-3.466461916,0.402087114
-3.46644089,0.418557317
-3.466419825,0.436340147
-3.46639876,0.455376964
-3.466377736,0.475594781
-3.466349847,0.504042065
-3.466329329,0.526048099
-3.466301948,0.556588679
-3.466278291,0.583922184
-3.466254597,0.611885315
-3.466227802,0.644091902
-3.4662057,0.670832589
-3.46617255,0.710954332
-3.466150451,0.737497258
-3.466115754,0.778511999
-3.46608106,0.818258761
-3.466029005,0.874613883
-3.465923168,0.973084838
-3.46587799,1.007258302
-3.465834056,1.035524512
-3.465799849,1.054018231
-3.465769054,1.067964278
-3.465742793,1.077808554
-3.465713163,1.086678457
-3.465685782,1.092748638
-3.465657821,1.096873183
-3.465622273,1.09916118
-3.465613948,1.099228781
-3.465585411,1.098161027
-3.465544372,1.093262613
-3.465514756,1.087462605
-3.465478252,1.078054021
-3.465434938,1.06427285
-3.465334664,1.027704279
-3.465291907,1.013759353
-3.46526343,1.006324734
-3.465234956,1.001024594
-3.465204664,0.998307867
-3.465196657,0.998158558
-3.465172635,0.999270381
-3.465148614,1.00284683
-3.465124595,1.00898214
-3.465100576,1.017685669
-3.465082052,1.026095849
-3.465061053,1.037342221
-3.465040053,1.050264844
-3.465019056,1.064689564
-3.46499806,1.080416828
-3.464966587,1.105972709
-3.464935077,1.133212234
-3.464909446,1.156122431
-3.464863986,1.197097206
-3.464803419,1.24980311
-3.464734049,1.303606714
-3.464687256,1.334354073
-3.464649468,1.355365572
-3.464612728,1.372309959
-3.46457321,1.386566967
-3.464542694,1.394732375
-3.464506658,1.401216168
-3.464474101,1.404196067
-3.46445676,1.404704777
-3.464425056,1.403793019
-3.464393161,1.400620644
-3.464349608,1.393079579
-3.464310924,1.38383647
-3.464190029,1.348246083
-3.464150858,1.338061425
-3.464117015,1.331307358
-3.464083175,1.327187922
-3.464057786,1.326181393
-3.4640324,1.327164409
-3.464003427,1.330859224
-3.463974418,1.337325039
-3.46394541,1.34645909
-3.463916405,1.358030229
-3.463887439,1.371702614
-3.463852267,1.39051346
-3.463826738,1.405242052
-3.463775723,1.436021821
-3.46369611,1.482689041
-3.463661338,1.500858043
-3.463615007,1.521767133
-3.463576349,1.535699939
-3.46354548,1.544264574
-3.463510683,1.550938608
-3.463481744,1.553979082
-3.463459782,1.554701991
-3.463429113,1.553367099
-3.463403494,1.550121516
-3.463369362,1.542727507
-3.463344324,1.535048098
-3.463313779,1.523071421
-3.463286548,1.509973712
-3.463255507,1.492266619
-3.463216728,1.465967654
-3.463170213,1.428344938
-3.463105608,1.365288295
-3.46302808,1.273587972
-3.462989321,1.221488362
-3.462950565,1.165468926
-3.462920549,1.119500853
-3.462890495,1.071453206
-3.462870486,1.03834094
-3.462850479,1.004420605
-3.462830433,0.969754595
-3.462810427,0.934402946
-3.462790422,0.898438957
-3.462769226,0.859798907
-3.462748068,0.820658641
-3.462726874,0.781124148
-3.462705719,0.741318191
-3.462684027,0.700389129
-3.462663913,0.662380209
-3.462644529,0.625950354
-3.462625186,0.589762111
-3.462605805,0.553933853
-3.462586462,0.518604211
-3.462567238,0.48418876
-3.462548359,0.451084091
-3.462529519,0.418830079
-3.462510642,0.38755408
-3.462491766,0.357373711
-3.46247289,0.328406313
-3.462454015,0.300750437
-3.462435141,0.274508377
-3.462416268,0.249760985
-3.462397396,0.226579801
-3.462378525,0.205018314
-3.46236173,0.187222817
-3.462340746,0.166841122
-3.462319725,0.148566873
-3.462298705,0.132394825
-3.462277724,0.118301109
-3.462256707,0.106244968
-3.46223569,0.096172476
-3.462214712,0.088018015
-3.462189434,0.080640194
-3.462165385,0.075977758
-3.462137689,0.073269898
-3.462119213,0.072960515
-3.46209152,0.074587535
-3.46206379,0.078539101
-3.4620361,0.08460666
-3.462008373,0.092579599
-3.461971433,0.105808128
-3.461935456,0.121120732
-3.461900365,0.137877987
-3.461859748,0.158964056
-3.461808965,0.186875851
-3.461739765,0.225569522
-3.461642873,0.275849914
-3.461583827,0.301687237
-3.461546923,0.315298243
-3.461498438,0.329749241
-3.461463689,0.337497398
-3.461427485,0.343111084
-3.4613965,0.345857949
-3.461369352,0.346667822
-3.461340901,0.345909651
-3.461303442,0.342406493
-3.461272427,0.337387971
-3.46123624,0.329186275
-3.461197487,0.317742507
-3.461158737,0.303782283
-3.46110064,0.278839994
-3.460981823,0.219296822
-3.460938572,0.197806356
-3.460906128,0.182975278
-3.460871311,0.169060758
-3.460839178,0.158754387
-3.460814783,0.152968308
-3.460790428,0.149232357
-3.460766074,0.147796241
-3.460741683,0.148880169
-3.460717332,0.152661616
-3.460692943,0.159270846
-3.460668595,0.168779948
-3.460644248,0.181202245
-3.460619863,0.196490389
-3.460595519,0.21454212
-3.460570832,0.235475419
-3.460546031,0.259031177
-3.460521232,0.284844076
-3.460496433,0.312652873
-3.460471598,0.342174272
-3.460446803,0.37312836
-3.46042201,0.405234826
-3.460397179,0.438225649
-3.460372388,0.471842446
-3.460347598,0.505847411
-3.460322809,0.540015593
-3.460296416,0.576323264
-3.460270025,0.612363023
-3.460243674,0.647937222
-3.460217284,0.682864542
-3.460182102,0.728155098
-3.460139926,0.780152998
-3.460097716,0.829128347
-3.459959948,0.963677351
-3.459920583,0.994072259
-3.459885424,1.017954653
-3.459854511,1.036366882
-3.459813741,1.056839855
-3.459776529,1.071716649
-3.459740695,1.082540804
-3.459702343,1.090312275
-3.459666592,1.09399552
-3.459646387,1.094559621
-3.459622669,1.093830465
-3.459589063,1.090236179
-3.45955546,1.08366939
-3.459515099,1.071921828
-3.459486732,1.061190881
-3.459441989,1.040239842
-3.459406717,1.020403177
-3.459371486,0.997793705
-3.459290118,0.936135128
-3.459214221,0.869181949
-3.459172979,0.830535229
-3.459135592,0.795047529
-3.459110644,0.771630394
-3.459085202,0.748298913
-3.459059226,0.725462493
-3.459033445,0.704156267
-3.459007853,0.684782995
-3.458982226,0.66762925
-3.458956639,0.653121688
-3.458937497,0.644234492
-3.458918394,0.637223768
-3.45889933,0.632162803
-3.458880267,0.629141396
-3.458861205,0.628214053
-3.458842144,0.629398589
-3.458823083,0.632674992
-3.458804023,0.637984683
-3.458791291,0.642609228
-3.458765906,0.65430142
-3.458740485,0.668954414
-3.458716816,0.684905566
-3.45869315,0.702716008
-3.458669066,0.722390715
-3.458644068,0.74400829
-3.458610804,0.774084938
-3.458577505,0.804791611
-3.458530188,0.848021958
-3.458414586,0.942216514
-3.458362033,0.976259396
-3.458325287,0.996037542
-3.458295513,1.009421489
-3.458261856,1.021595609
-3.458231971,1.029706619
-3.45820639,1.034573114
-3.458171942,1.038056366
-3.458152263,1.038448715
-3.458120292,1.036586302
-3.458084367,1.030786109
-3.458060773,1.024829232
-3.458033223,1.015732602
-3.457997837,1.000652905
-3.457968312,0.985199387
-3.457930725,0.961738749
-3.457883898,0.926760897
-3.457826731,0.875725978
-3.457740746,0.782944931
-3.457699946,0.733076352
-3.457662002,0.683809268
-3.457633527,0.645402618
-3.457605054,0.606047561
-3.457576582,0.566068214
-3.457556209,0.53725654
-3.457535799,0.50846723
-3.457515428,0.479864408
-3.457495056,0.451630184
-3.457474648,0.423951807
-3.45745428,0.397033124
-3.457433913,0.371078026
-3.457413546,0.346295847
-3.45739147,0.321003431
-3.457369396,0.297571656
-3.457354655,0.283093985
-3.457334861,0.265163233
-3.457315031,0.24912862
-3.457295239,0.235073209
-3.457275449,0.223048177
-3.457255622,0.21306543
-3.457235833,0.205102277
-3.457216007,0.199099128
-3.457187409,0.193694375
-3.457160902,0.191847679
-3.457156497,0.191808866
-3.457125625,0.193458543
-3.457090312,0.198857146
-3.457055042,0.207080174
-3.457000754,0.223167175
-3.456874097,0.263350074
-3.456819795,0.277225628
-3.456765537,0.28740083
-3.456723956,0.292274684
-3.456678321,0.294453219
-3.456668269,0.29447306
-3.456632424,0.293173546
-3.456596583,0.289730053
-3.456552327,0.282559354
-3.456508113,0.272272668
-3.456463335,0.258876151
-3.45641746,0.242323978
-3.456356316,0.216459645
-3.4562253,0.151821686
-3.456162478,0.119891685
-3.456124176,0.101314282
-3.456085839,0.084013654
-3.456047505,0.068483456
-3.456009894,0.055423823
-3.455972969,0.045140615
-3.455940438,0.038468748
-3.455912227,0.034700633
-3.455884056,0.032946574
-3.455869971,0.032865248
-3.455841803,0.034365715
-3.455813408,0.038212298
-3.455784979,0.044488802
-3.455756589,0.053262115
-3.455728163,0.064575158
-3.455699777,0.07844703
-3.4556709,0.095167258
-3.45564176,0.114648675
-3.455612623,0.136673648
-3.455583904,0.160778159
-3.455562942,0.179762855
-3.455541945,0.199844549
-3.45552333,0.218546271
-3.455496622,0.24659828
-3.455474076,0.271341067
-3.455451494,0.296881626
-3.455428912,0.323087223
-3.45540637,0.349811954
-3.455378837,0.382906705
-3.455353915,0.413190254
-3.455328956,0.443541785
-3.455303999,0.473782336
-3.455266604,0.518565526
-3.455229175,0.562187907
-3.455181616,0.615255572
-3.455110366,0.687979609
-3.455028998,0.758879357
-3.454986714,0.789922655
-3.454944398,0.81674128
-3.454899477,0.840501236
-3.454856527,0.858698374
-3.454817508,0.871484141
-3.454775963,0.881336088
-3.454740237,0.886919337
-3.454700926,0.890282827
-3.454671965,0.891121417
-3.454628093,0.890238655
-3.454559197,0.885444169
-3.454468989,0.878557698
-3.454423892,0.877376645
-3.454378799,0.878966834
-3.454346238,0.882182204
-3.454308661,0.888180842
-3.454271088,0.896556143
-3.454232272,0.907407437
-3.454179694,0.924753287
-3.454038248,0.97395781
-3.45399067,0.987007935
-3.453950599,0.995272605
-3.453918069,0.999776802
-3.453886597,1.002032858
-3.453870127,1.002334777
-3.453835682,1.000909502
-3.453808699,0.99778026
-3.453774259,0.991122719
-3.453744304,0.982859439
-3.453708362,0.969873917
-3.453676904,0.955767195
-3.4536395,0.935681956
-3.453597539,0.909072099
-3.453552645,0.876030337
-3.453452554,0.7883598
-3.453416975,0.754017749
-3.453381437,0.719054543
-3.453354784,0.692964859
-3.453328133,0.66749031
-3.453297983,0.640058962
-3.453277885,0.622974564
-3.453257787,0.607148657
-3.453237691,0.592839023
-3.453217596,0.580298388
-3.453197538,0.569763897
-3.453177444,0.561445938
-3.453154303,0.554836457
-3.453134663,0.551853607
-3.45312157,0.55124012
-3.453104941,0.552057341
-3.453084738,0.555425185
-3.453064537,0.561316807
-3.453044336,0.569594513
-3.453024137,0.580074248
-3.453003938,0.592536817
-3.452983778,0.606737792
-3.452963581,0.622419927
-3.452935638,0.646084407
-3.452908863,0.670328807
-3.452882089,0.695547341
-3.452846406,0.729838477
-3.452810726,0.763969924
-3.452728096,0.838160976
-3.452667996,0.884845359
-3.452627444,0.911915923
-3.45259291,0.931859687
-3.452553869,0.95076931
-3.452517799,0.964686218
-3.452484024,0.974585604
-3.452450251,0.981408302
-3.452416782,0.985127889
-3.452388386,0.985916721
-3.452356048,0.984194377
-3.452322248,0.979454905
-3.452289427,0.972045807
-3.452258073,0.96243715
-3.452230927,0.952201556
-3.452190191,0.933652622
-3.452149458,0.911499794
-3.452099723,0.879980434
-3.451964018,0.774611843
-3.451909763,0.727296308
-3.451873597,0.695010351
-3.451837434,0.662523155
-3.451797297,0.626613076
-3.451757203,0.591173946
-3.451718386,0.55755508
-3.451683848,0.528335668
-3.451661387,0.509715037
-3.451620892,0.476864656
-3.451580401,0.444873227
-3.451541601,0.414844043
-3.451502766,0.38528052
-3.451458989,0.352240806
-3.451416189,0.320029905
-3.451366423,0.282408198
-3.451326631,0.252054554
-3.451281859,0.217596583
-3.451237092,0.182879515
-3.45119851,0.15291731
-3.451163076,0.12548029
-3.451127646,0.098339786
-3.45109222,0.071712673
-3.451056795,0.0458489
-3.451033206,0.029161703
-3.450993406,0.002315986
-3.450963605,-0.016577604
-3.450933769,-0.034226047
-3.450903935,-0.050475822
-3.450874103,-0.065181501
-3.45084431,-0.078217314
-3.450814483,-0.089468439
-3.450784657,-0.098840393
-3.45075487,-0.106257651
-3.450725049,-0.111660414
-3.450698784,-0.114719087
-3.450666085,-0.116261364
-3.450633389,-0.115274854
-3.450600695,-0.111750283
-3.450568004,-0.105688923
-3.450535316,-0.097102231
-3.450502667,-0.086008759
-3.450469984,-0.072435634
-3.450439246,-0.057443841
-3.450410493,-0.041482941
-3.450381705,-0.023710102
-3.450352955,-0.004182352
-3.45032417,0.017029163
-3.450295425,0.039838687
-3.450266643,0.064143012
-3.450237901,0.089823188
-3.450213797,0.112292237
-3.450184684,0.140494216
-3.450155574,0.169676491
-3.450126466,0.199660302
-3.45009736,0.230261879
-3.450068256,0.261289759
-3.450040648,0.290934116
-3.450013042,0.320629144
-3.449981441,0.354517559
-3.449941774,0.396491395
-3.44989651,0.44317158
-3.44985125,0.488017674
-3.449792331,0.542894237
-3.449637227,0.664176975
-3.449557365,0.712993466
-3.449387276,0.797132314
-3.4493433,0.818523
-3.44930854,0.8366506
-3.449276133,0.85502516
-3.449243728,0.875180417
-3.449210094,0.898271842
-3.449187686,0.91500552
-3.449165279,0.932842403
-3.449138064,0.955971704
-3.449114057,0.977661931
-3.44909005,1.000455249
-3.449066045,1.024227354
-3.449042042,1.048817007
-3.449015618,1.076598177
-3.448984425,1.110072289
-3.448953233,1.143818625
-3.448915635,1.1842137
-3.448874837,1.226895357
-3.448750863,1.341128036
-3.448698125,1.37961152
-3.448658352,1.403729977
-3.448636159,1.415234481
-3.448600376,1.430731953
-3.448574834,1.43940366
-3.448542966,1.447389635
-3.448512327,1.452017916
-3.448479794,1.453624486
-3.44845478,1.452514029
-3.448425227,1.448555481
-3.448399696,1.442814783
-3.4483665,1.432127386
-3.44833714,1.419634136
-3.448310349,1.405739745
-3.448279727,1.386964989
-3.448241444,1.359182032
-3.448207219,1.330356195
-3.448151088,1.274991057
-3.448074956,1.184537925
-3.448033493,1.128322356
-3.447994375,1.071052044
-3.447971324,1.035593939
-3.447943812,0.991687733
-3.447919833,0.952143567
-3.447895856,0.911574065
-3.447871843,0.870124685
-3.447847868,0.827976215
-3.447823894,0.78532122
-3.447807876,0.756711628
-3.447791894,0.72804772
-3.447775915,0.699406338
-3.447759934,0.670868267
-3.447743918,0.642519719
-3.447727939,0.614451836
-3.447711962,0.586758401
-3.447694386,0.556841536
-3.447675178,0.52500695
-3.447656005,0.494175612
-3.447636835,0.464514138
-3.447617629,0.4361811
-3.447598461,0.409323331
-3.447579293,0.384072277
-3.447560126,0.360537372
-3.447544117,0.342271244
-3.44752484,0.322013887
-3.447505601,0.303653662
-3.447486363,0.287195309
-3.447467126,0.27261197
-3.447447889,0.259851322
-3.44742223,0.245530187
-3.447396572,0.234065544
-3.447370916,0.225169147
-3.447345261,0.218525527
-3.447317825,0.213539538
-3.447290354,0.210359994
-3.447253792,0.208279003
-3.447226362,0.207888731
-3.44706683,0.211110926
-3.447002499,0.209646355
-3.446955092,0.206186912
-3.446910917,0.200821781
-3.446858328,0.191525347
-3.446809045,0.179878825
-3.446754318,0.163666366
-3.446690737,0.140815586
-3.446595663,0.100135756
-3.446500016,0.054417693
-3.44642899,0.019889436
-3.446365569,-0.009749079
-3.44630723,-0.035070818
-3.446251492,-0.057041015
-3.446195725,-0.076616076
-3.446150552,-0.090760715
-3.446082804,-0.109418596
-3.44600485,-0.127913686
-3.445909593,-0.147750024
-3.445811138,-0.16632262
-3.445728165,-0.180480412
-3.445647353,-0.192122136
-3.445593512,-0.198092992
-3.445536054,-0.202339209
-3.445474907,-0.203899764
-3.445428997,-0.202751161
-3.445382833,-0.199363329
-3.445336674,-0.193550711
-3.44530227,-0.187530519
-3.445264249,-0.179083627
-3.44522623,-0.168630048
-3.445188215,-0.156020778
-3.445156409,-0.143677809
-3.44511792,-0.126421921
-3.445079433,-0.106428526
-3.445054653,-0.092007997
-3.445030722,-0.076896969
-3.445005833,-0.059919522
-3.444977326,-0.038869007
-3.444948822,-0.016101857
-3.444929845,1.56343E-05
-3.444901343,0.025559812
-3.44487288,0.052658935
-3.444844382,0.08118847
-3.444815887,0.110987799
-3.444794073,0.134579011
-3.444772224,0.158711898
-3.444750375,0.183288069
-3.444719081,0.219111731
-3.444690594,0.252013474
-3.444662107,0.284987177
-3.444633661,0.317795159
-3.444595697,0.360893378
-3.444559618,0.400737564
-3.444508383,0.454749457
-3.44437927,0.571840614
-3.444329383,0.608121609
-3.444285031,0.635747963
-3.444240648,0.65883625
-3.444205152,0.674007322
-3.444170396,0.686034095
-3.444132693,0.695978379
-3.44409938,0.702161949
-3.444060873,0.706413414
-3.444024656,0.707776374
-3.443984756,0.706612481
-3.443943829,0.70292022
-3.443882464,0.69376897
