log10(E (MeV)),log10(sigma (barn))
-3.774939651,1.717006115
-3.774875796,1.727903108
-3.774815818,1.735432055
-3.774759634,1.74005024
-3.774706022,1.742242168
-3.774680502,1.742522018
-3.774611599,1.740818523
-3.774542706,1.735554478
-3.774478317,1.727469942
-3.77442281,1.718124536
-3.774348861,1.702374307
-3.774274928,1.683079933
-3.774170391,1.650335921
-3.773905364,1.545817824
-3.773828946,1.512329173
-3.77375254,1.478456956
-3.773681225,1.447026001
-3.773609963,1.416238174
-3.773545044,1.389088312
-3.773473369,1.360407388
-3.773410595,1.336566973
-3.773337999,1.310650964
-3.773272964,1.289033668
-3.773216627,1.271566544
-3.773159591,1.255090425
-3.773096705,1.2383564
-3.773023062,1.220754679
-3.772944636,1.204490468
-3.772876991,1.192708674
-3.772805426,1.182753966
-3.772766194,1.178499795
-3.772693705,1.173096719
-3.77263489,1.171273791
-3.772615301,1.171210375
-3.772556538,1.172738452
-3.772495779,1.177135379
-3.772442919,1.183374973
-3.77238708,1.192418853
-3.77233125,1.203947506
-3.772283546,1.215702716
-3.772235809,1.229094982
-3.77218808,1.243986677
-3.772140392,1.260206833
-3.772068833,1.2865972
-3.771997282,1.314789222
-3.771925001,1.344286831
-3.771851243,1.374562971
-3.771622797,1.460364821
-3.771544742,1.484098408
-3.77148162,1.500364397
-3.771418546,1.513681355
-3.771376463,1.520793193
-3.771323464,1.527627311
-3.771277359,1.531559944
-3.771219754,1.533749962
-3.771208249,1.533816604
-3.771149517,1.532194849
-3.771096234,1.527851966
-3.771049488,1.52175697
-3.771002707,1.513519436
-3.770953624,1.502564051
-3.770899854,1.487871417
-3.770846132,1.470396039
-3.770790813,1.44956764
-3.770716035,1.416960719
-3.770585232,1.348418719
-3.770479355,1.283481672
-3.770404631,1.233440337
-3.770354835,1.198528126
-3.770298798,1.158103225
-3.770252136,1.123746255
-3.770205443,1.089041738
-3.770158793,1.054249727
-3.770112107,1.019668636
-3.770064688,0.9850522
-3.770032022,0.961722717
-3.769999361,0.938951553
-3.769966739,0.916872565
-3.769934083,0.89562528
-3.769901427,0.875355615
-3.769868774,0.856214258
-3.769836126,0.838354469
-3.769801762,0.821092852
-3.769765607,0.80486431
-3.769729454,0.790788991
-3.769693344,0.779049311
-3.769657197,0.76980432
-3.769621095,0.763182773
-3.769584955,0.759275141
-3.769548856,0.758126426
-3.769513971,0.759633855
-3.769480256,0.763482427
-3.769446582,0.76959656
-3.769412913,0.777854526
-3.769379244,0.788102232
-3.769345578,0.800158046
-3.769311879,0.813818418
-3.769278218,0.828865526
-3.769225942,0.854462238
-3.769190457,0.872981348
-3.769146252,0.896931664
-3.769079933,0.933678781
-3.768989761,0.982968033
-3.768846481,1.05322823
-3.76878437,1.078808787
-3.768717525,1.10229578
-3.768666212,1.11722866
-3.768622059,1.127810375
-3.768576706,1.136431174
-3.768528636,1.143042482
-3.768481855,1.146951205
-3.768431191,1.148378849
-3.768373921,1.146509241
-3.768331006,1.142727008
-3.768288055,1.136958064
-3.768240365,1.128293526
-3.768192683,1.11735924
-3.768121147,1.096983767
-3.768059687,1.076009184
-3.767946732,1.030581063
-3.767813969,0.9693379
-3.767750919,0.938887119
-3.767687919,0.908482874
-3.767626985,0.879768314
-3.767570289,0.8541411
-3.767507277,0.827420519
-3.767464211,0.810453038
-3.767409631,0.790638439
-3.767351917,0.771905553
-3.767289478,0.754314004
-3.767239417,0.742189747
-3.767168544,0.727964691
-3.767097723,0.716959575
-3.76702594,0.708829591
-3.766953669,0.703498156
-3.766881408,0.700908445
-3.766845302,0.700642289
-3.766785106,0.701781712
-3.766712873,0.705950648
-3.766651533,0.712154104
-3.766586292,0.721761085
-3.766530429,0.732723939
-3.766474533,0.746413182
-3.766432617,0.758559093
-3.766390703,0.772352957
-3.766351348,0.78681649
-3.766307781,0.80450049
-3.766264177,0.823864853
-3.766213964,0.848112785
-3.766184218,0.863355461
-3.766132158,0.891387073
-3.766080105,0.92081415
-3.766035518,0.946834119
-3.765990898,0.973291515
-3.765931438,1.008763172
-3.765871987,1.043852184
-3.765782825,1.094408548
-3.765628237,1.171281052
-3.765569523,1.195559774
-3.765510855,1.21660776
-3.765452155,1.234166644
-3.765393503,1.248023735
-3.765352425,1.255431573
-3.765311389,1.260898837
-3.765268849,1.264479225
-3.765226315,1.265912681
-3.765173561,1.264679818
-3.765122971,1.260357332
-3.765076785,1.25373545
-3.765032845,1.245075933
-3.764988868,1.234156588
-3.764939032,1.219109634
-3.76487752,1.196741312
-3.764798432,1.162202991
-3.764581681,1.040219613
-3.764508503,0.992860464
-3.7644583,0.959593979
-3.764408103,0.926196028
-3.764357912,0.893124663
-3.764307764,0.860849334
-3.764260588,0.831640734
-3.764213454,0.803887646
-3.764181995,0.786346886
-3.764142725,0.765635404
-3.76410342,0.74638725
-3.764064156,0.728683883
-3.764024859,0.712572094
-3.763985602,0.698056331
-3.763946349,0.685110613
-3.763907062,0.673673978
-3.763848157,0.659157756
-3.763789298,0.647480969
-3.763730408,0.638236194
-3.763649951,0.628801059
-3.763569511,0.622229778
-3.763483204,0.617566548
-3.763357714,0.614180777
-3.76331848,0.613859891
-3.763200873,0.615057201
-3.763100928,0.61890151
-3.763009261,0.625037688
-3.762921762,0.633435024
-3.76283424,0.64437871
-3.76275675,0.65613559
-3.762679237,0.66965377
-3.76260174,0.684674751
-3.762485555,0.709288876
-3.762369364,0.73525508
-3.762023349,0.808623256
-3.761881775,0.833148005
-3.76178125,0.848129112
-3.761657515,0.864046042
-3.761282733,0.90387898
-3.761155279,0.918981229
-3.761078088,0.929714911
-3.761000874,0.942116092
-3.760923675,0.956579902
-3.760846526,0.973493016
-3.760788645,0.988002981
-3.760730772,1.004223797
-3.760672907,1.022261715
-3.760615087,1.042180176
-3.760556284,1.064378499
-3.76049554,1.08932061
-3.760434841,1.116191179
-3.760374117,1.144787473
-3.760313435,1.174833953
-3.760252725,1.205985959
-3.760196489,1.235508297
-3.760140257,1.265306483
-3.760084035,1.295035792
-3.760006692,1.335196804
-3.759901074,1.387295428
-3.759758246,1.449906682
-3.759657717,1.487210587
-3.759582318,1.511217164
-3.759516987,1.52931436
-3.759445383,1.546458276
-3.759343669,1.566657942
-3.759205552,1.588641714
-3.759020452,1.615183956
-3.758925496,1.630156086
-3.758806829,1.651306223
-3.758719828,1.668271941
-3.758530068,1.705559848
-3.758438185,1.721172145
-3.758352244,1.732779387
-3.758294961,1.738451297
-3.758237686,1.742217873
-3.758165606,1.744001274
-3.758107362,1.742894418
-3.758039252,1.738624375
-3.757971155,1.731143792
-3.757903069,1.720537405
-3.757834991,1.706976473
-3.757756076,1.687882754
-3.75763773,1.653522904
-3.757440557,1.585921052
-3.757333136,1.546255428
-3.75725431,1.516627591
-3.757158945,1.48042641
-3.757069737,1.446144836
-3.756955134,1.401090409
-3.756840564,1.354321537
-3.756739235,1.311244994
-3.756655559,1.274590657
-3.756577463,1.23986902
-3.756505433,1.207856251
-3.756440186,1.1793389
-3.756372527,1.150759877
-3.75632144,1.130170347
-3.756271003,1.110947099
-3.756220041,1.092847056
-3.756168595,1.076120836
-3.756117192,1.061107281
-3.756082916,1.052108731
-3.756021586,1.038100605
-3.755953916,1.025811033
-3.755895325,1.017799777
-3.755859249,1.014042888
-3.75578715,1.009052029
-3.755724428,1.007235068
-3.755702073,1.007108964
-3.755630341,1.008390894
-3.755549221,1.012629473
-3.755451964,1.021108265
-3.755354692,1.032850551
-3.755289842,1.042352087
-3.755210632,1.055710692
-3.755131399,1.070950257
-3.755034765,1.09205459
-3.754963293,1.10937647
-3.754884859,1.130010919
-3.754796643,1.155115311
-3.754726075,1.176519494
-3.754646706,1.201855514
-3.754579138,1.224364414
-3.754500736,1.251379586
-3.754422388,1.279209919
-3.754331367,1.312323917
-3.754240402,1.34596301
-3.75415657,1.377098527
-3.754072789,1.408043589
-3.753961121,1.448376888
-3.753699457,1.533574116
-3.75360532,1.559170704
-3.753511201,1.58118495
-3.75344058,1.59505253
-3.753382214,1.604670632
-3.753312513,1.613834626
-3.753242825,1.620366784
-3.753173186,1.624186087
-3.753110464,1.625265263
-3.753044297,1.623971521
-3.752965947,1.619242865
-3.752887612,1.611152542
-3.752817127,1.601151671
-3.752746657,1.58878919
-3.752652726,1.569141307
-3.752421414,1.512147746
-3.752353591,1.495908673
-3.752285817,1.48159055
-3.752240641,1.473721601
-3.752195432,1.46766692
-3.752150265,1.463854766
-3.752115513,1.46271791
-3.752080761,1.463349527
-3.752046015,1.465921801
-3.752011271,1.470583175
-3.75197653,1.477452133
-3.751941792,1.486606867
-3.751907057,1.498083241
-3.751872361,1.511867352
-3.751837631,1.527900497
-3.751802901,1.546071952
-3.751773378,1.563090032
-3.751743857,1.581431027
-3.751714338,1.600968466
-3.751684858,1.621559445
-3.751655343,1.643059442
-3.751625829,1.665311748
-3.751581579,1.699769352
-3.751537336,1.735068385
-3.751493098,1.770725996
-3.751448864,1.806289714
-3.751404597,1.841360628
-3.751345642,1.886729223
-3.751261543,1.947396354
-3.751136697,2.025557425
-3.751057979,2.066035015
-3.75101151,2.086396495
-3.750951864,2.108472043
-3.7509013,2.123505563
-3.750858841,2.133462303
-3.750818405,2.140644146
-3.750780513,2.145317911
-3.750731459,2.14838512
-3.750713021,2.148666434
-3.75067551,2.147762865
-3.75062591,2.143527908
-3.750588778,2.138101246
-3.750549747,2.130309274
-3.750510682,2.120398688
-3.750452075,2.101599863
-3.75040914,2.084857677
-3.750362293,2.063793542
-3.750307621,2.035610579
-3.750213954,1.978614448
-3.750096862,1.893059262
-3.750035438,1.842432672
-3.749990571,1.803274749
-3.749945706,1.76246636
-3.749900845,1.720209
-3.749862325,1.682936324
-3.749830177,1.651218314
-3.749797993,1.619081168
-3.749765811,1.586632903
-3.74973367,1.553988749
-3.749701493,1.521273204
-3.74966932,1.488620226
-3.749637187,1.456171802
-3.749610155,1.429152831
-3.749577243,1.396766977
-3.74954437,1.365068988
-3.749511502,1.334249927
-3.749478633,1.304502678
-3.749445734,1.27603325
-3.74941287,1.249039805
-3.749380012,1.223738071
-3.749347117,1.200329881
-3.749314262,1.179015543
-3.749281411,1.159978586
-3.749250978,1.14452925
-3.749221777,1.131775418
-3.749192577,1.12114002
-3.74916338,1.112677009
-3.749134182,1.106419241
-3.749104988,1.102367562
-3.749070888,1.100391053
-3.749066053,1.100345934
-3.749036864,1.10128515
-3.748997936,1.10563269
-3.74895901,1.113245984
-3.748920683,1.12359507
-3.748882362,1.136385175
-3.748844005,1.151208331
-3.748805687,1.167644764
-3.748754591,1.191356851
-3.748706289,1.214898979
-3.748637297,1.24897298
-3.748478627,1.320767485
-3.748420702,1.342351747
-3.748373809,1.357387196
-3.748321427,1.371334677
-3.748277291,1.380578192
-3.748227668,1.38810305
-3.748185621,1.392016107
-3.748136713,1.393657632
-3.748096046,1.392604229
-3.748056756,1.389488371
-3.748015431,1.38397999
-3.747965837,1.374370437
-3.747910722,1.359909913
-3.747862327,1.344005776
-3.747799847,1.319191785
-3.747732708,1.287474184
-3.747527937,1.163932517
-3.747469432,1.123420169
-3.747410938,1.081877644
-3.747367079,1.050579107
-3.747323226,1.019632275
-3.747294006,0.999421134
-3.747254454,0.972897339
-3.747214909,0.947653656
-3.747175364,0.924049825
-3.747135862,0.902438491
-3.747096327,0.88314156
-3.747056796,0.866444543
-3.747017265,0.852572088
-3.746977741,0.84168113
-3.746934481,0.833264821
-3.746891228,0.828492332
-3.746855228,0.82720399
-3.746819196,0.828217903
-3.746775951,0.832216943
-3.746747139,0.836395458
-3.746701313,0.845182843
-3.746655495,0.856135574
-3.746586792,0.875451779
-3.74653773,0.890522566
-3.746354586,0.946410995
-3.746264797,0.969077338
-3.746192425,0.983519482
-3.746126197,0.993333443
-3.746060828,0.999678633
-3.746002448,1.002564954
-3.74596763,1.003087948
-3.745913618,1.002250665
-3.745849166,0.998927533
-3.745762067,0.991355193
-3.745596475,0.973582331
-3.745517725,0.96749509
-3.745459195,0.965679162
-3.745450823,0.965667271
-3.745400673,0.967134545
-3.745364024,0.970073985
-3.745327378,0.97478471
-3.745290696,0.981412064
-3.745254056,0.990068025
-3.745217419,1.000829968
-3.745180746,1.013732466
-3.745144116,1.028771194
-3.745107488,1.045898097
-3.745071269,1.064794213
-3.74503505,1.08552875
-3.744998874,1.107957127
-3.744962664,1.131906377
-3.744926455,1.157190851
-3.744890287,1.183604648
-3.744854086,1.210940616
-3.744817924,1.238983593
-3.744781727,1.26752754
-3.744745535,1.296361209
-3.744709383,1.32528879
-3.744655968,1.367762718
-3.744604291,1.408135671
-3.744552618,1.447324908
-3.74446655,1.508911084
-3.74431506,1.601904193
-3.74425309,1.633077222
-3.744202343,1.655301841
-3.744153293,1.673795584
-3.744101713,1.689994893
-3.744051829,1.702384097
-3.744014226,1.709560536
-3.743969057,1.71569308
-3.743932822,1.71863312
-3.743891665,1.719829064
-3.743848052,1.718603765
-3.743810173,1.715466399
-3.743758339,1.708064369
-3.743725427,1.701520676
-3.743679332,1.689988775
-3.74363328,1.675745393
-3.743580623,1.656239962
-3.743528008,1.633425731
-3.743462184,1.600513988
-3.743275562,1.484515239
-3.74321271,1.439750489
-3.743167075,1.406208253
-3.743121479,1.372167857
-3.743075888,1.338031195
-3.743030304,1.304234464
-3.742995282,1.278815975
-3.742955682,1.25091272
-3.742916084,1.224243229
-3.742876491,1.199138667
-3.7428369,1.175917709
-3.742797315,1.154875228
-3.742757731,1.136268634
-3.742718153,1.120304322
-3.742682169,1.108210611
-3.742649813,1.09934813
-3.742617463,1.092406913
-3.742585112,1.087363208
-3.742544707,1.083640698
-3.742508298,1.082613054
-3.742471928,1.083618488
-3.742433509,1.086673975
-3.742375907,1.094555289
-3.742318349,1.105598602
-3.742257725,1.119663657
-3.742197108,1.135275643
-3.741965884,1.195442268
-3.741878095,1.214390595
-3.741789666,1.229983875
-3.741723703,1.239235469
-3.741625837,1.249413592
-3.741518931,1.256543873
-3.74123668,1.268002103
-3.74112987,1.275081613
-3.741033707,1.284733822
-3.740956765,1.294986274
-3.740876149,1.308061087
-3.740795512,1.323167276
-3.740688081,1.345512781
-3.740498747,1.386663752
-3.740355996,1.41542845
-3.740216318,1.439678349
-3.740070821,1.460403638
-3.739958761,1.473515844
-3.739819355,1.486724254
-3.739704633,1.494799154
-3.739619411,1.498641773
-3.739543335,1.499996146
-3.739483607,1.499333607
-3.739411191,1.496061353
-3.739345517,1.490354533
-3.739274616,1.480841683
-3.73922292,1.471485252
-3.739160435,1.457248955
-3.739100141,1.440306159
-3.739041999,1.42089746
-3.738979576,1.396658724
-3.738895622,1.358615907
-3.738695738,1.245675769
-3.738623418,1.199006993
-3.738575214,1.166956602
-3.738527048,1.13459032
-3.73848368,1.105532291
-3.738440316,1.076891119
-3.738396956,1.049013624
-3.738353598,1.022260684
-3.738310248,0.996987166
-3.738266901,0.97353636
-3.738223559,0.952219057
-3.738180218,0.933304674
-3.738136885,0.916998712
-3.738093556,0.90344439
-3.738052659,0.893227468
-3.738016551,0.886293499
-3.737968413,0.880001675
-3.737920279,0.876904718
-3.73789625,0.87647124
-3.737848126,0.877631614
-3.737800005,0.881191778
-3.73775189,0.88676447
-3.737679764,0.898030523
-3.737593199,0.914527415
-3.737376864,0.957867451
-3.737278346,0.973831303
-3.737195479,0.983781532
-3.737140232,0.988307314
-3.737068424,0.991408397
-3.737035292,0.991723058
-3.736968566,0.990137114
-3.736907345,0.986025271
-3.736846133,0.979356314
-3.736781855,0.969627603
-3.736711409,0.955853597
-3.736625434,0.93485367
-3.736533372,0.907752374
-3.736280844,0.815506622
-3.736209357,0.786944683
-3.736133336,0.756736798
-3.736076346,0.734748079
-3.736019331,0.713784286
-3.735962356,0.694246297
-3.735912389,0.678581925
-3.735850414,0.661411227
-3.735788486,0.647026096
-3.735726528,0.63559884
-3.735673415,0.628159869
-3.73560704,0.621742054
-3.735540677,0.618121345
-3.735471511,0.616650247
-3.73542452,0.616560474
-3.735277447,0.617481784
-3.735177964,0.615846671
-3.735113861,0.612541432
-3.735039832,0.605806512
-3.734979062,0.597600969
-3.73492604,0.588317768
-3.734859743,0.573853576
-3.734780216,0.552344625
-3.734689695,0.522692089
-3.734440285,0.420129101
-3.734359108,0.383442107
-3.734277948,0.34688847
-3.734211571,0.317727671
-3.734145204,0.289665638
-3.734078813,0.262987338
-3.734012466,0.237868081
-3.733954676,0.217308875
-3.73389686,0.197997723
-3.733833055,0.178105471
-3.733757267,0.156368309
-3.733685301,0.137598096
-3.733613307,0.120683149
-3.733540109,0.105450912
-3.733464373,0.091919021
-3.733380583,0.079738595
-3.733330588,0.073922439
-3.733252381,0.066997537
-3.733176694,0.062747022
-3.733101024,0.060709925
-3.733050596,0.060446632
-3.73294972,0.062132793
-3.732823687,0.067595637
-3.732731029,0.073736675
-3.732648203,0.081064889
-3.73257026,0.090193839
-3.732518319,0.097940673
-3.732466348,0.107413497
-3.73241442,0.118994112
-3.732362495,0.133069873
-3.73232353,0.145481076
-3.732284605,0.159622529
-3.732248938,0.174181091
-3.732213237,0.190312084
-3.732177576,0.208024868
-3.732141918,0.227288817
-3.732106262,0.248040982
-3.732070575,0.27017672
-3.732034926,0.293563853
-3.731999279,0.318037861
-3.731963671,0.343380625
-3.731928068,0.369424788
-3.731904367,0.387075739
-3.731856901,0.422794629
-3.731809441,0.458656731
-3.731750157,0.502981379
-3.731690847,0.545969189
-3.731605074,0.604364962
-3.731474289,0.681469906
-3.731392129,0.721034125
-3.731328941,0.746395739
-3.731277612,0.763687295
-3.731218367,0.779960799
-3.731161518,0.791955916
-3.73111731,0.79891901
-3.731069929,0.804195335
-3.731012031,0.807784371
-3.730969799,0.808587288
-3.730901143,0.807043158
-3.730821732,0.801713643
-3.730713494,0.790635766
-3.730583618,0.776430137
-3.730525892,0.771429093
-3.730457378,0.767573479
-3.730388877,0.766669927
-3.730337516,0.768254984
-3.730286124,0.77193441
-3.730223062,0.779392282
-3.730165419,0.789000443
-3.730107748,0.80112191
-3.730050121,0.815526679
-3.729992464,0.831927207
-3.729934851,0.850000868
-3.729877212,0.869408864
-3.729819615,0.889812245
-3.729747585,0.916217312
-3.729661202,0.948433946
-3.729531639,0.995919016
-3.729321199,1.064966602
-3.729238488,1.087789472
-3.729155791,1.107584896
-3.729068459,1.124908693
-3.72899943,1.13583799
-3.728930447,1.144251807
-3.728864315,1.149922654
-3.728798227,1.153250708
-3.728729985,1.154259293
-3.728661756,1.15286374
-3.728593535,1.1491588
-3.72852529,1.143270334
-3.728428404,1.131456174
-3.728331505,1.116095552
-3.728202338,1.091236142
-3.727947698,1.034267397
-3.727825833,1.006829029
-3.72773445,0.987509944
-3.727643085,0.969846871
-3.727551739,0.954171279
-3.727469893,0.941912647
-3.727367087,0.928782141
-3.727240189,0.915345532
-3.726924161,0.885399841
-3.726812334,0.872339337
-3.726700536,0.856576649
-3.726567827,0.833841619
-3.726428948,0.805469593
-3.726153793,0.739289368
-3.726044526,0.711410533
-3.725927921,0.681968343
-3.725812788,0.653973695
-3.725697723,0.62760926
-3.725640186,0.615160032
-3.725525167,0.591883093
-3.725430778,0.574489525
-3.725336446,0.558700292
-3.7252421,0.544567568
-3.725147807,0.532155251
-3.725029965,0.519200766
-3.724941591,0.51150302
-3.724853239,0.505709857
-3.724764904,0.502018582
-3.724676587,0.500648338
-3.724600063,0.501505247
-3.72452355,0.504388617
-3.724447054,0.50938857
-3.72437057,0.516563665
-3.724282334,0.527603997
-3.724216167,0.537886689
-3.724138249,0.552350956
-3.724082391,0.564459873
-3.724014115,0.581567507
-3.723969609,0.594315962
-3.723925072,0.608544432
-3.723886716,0.622175256
-3.723838294,0.641411937
-3.723809384,0.654126658
-3.723769355,0.673393171
-3.723735994,0.691035937
-3.723702599,0.710214203
-3.723669244,0.730999369
-3.723635891,0.753435435
-3.723603382,0.776922487
-3.72357084,0.801983617
-3.723539457,0.827646048
-3.723510253,0.852717571
-3.723483853,0.876362196
-3.723457454,0.900848573
-3.723431058,0.926104909
-3.723404663,0.952044154
-3.723376694,0.980177282
-3.723348761,1.008861606
-3.723320793,1.037982517
-3.723292827,1.067416442
-3.723264865,1.09704893
-3.723236902,1.126756575
-3.723208978,1.156428538
-3.723169496,1.198068659
-3.723134885,1.234087205
-3.723100276,1.269478666
-3.723054184,1.315404744
-3.72300806,1.359572171
-3.722955008,1.407805284
-3.722872028,1.476946488
-3.72275865,1.557148707
-3.722697825,1.592763015
-3.722646212,1.618715215
-3.722601987,1.637773319
-3.722550383,1.656242406
-3.72250984,1.667888141
-3.722473007,1.676280422
-3.722434325,1.682844963
-3.722385052,1.687888938
-3.722339906,1.68927486
-3.722299873,1.68794866
-3.722255648,1.683741957
-3.722216986,1.677748221
-3.722170985,1.667873874
-3.722119433,1.653401815
-3.722064218,1.634087046
-3.721991576,1.603102176
-3.721895997,1.553770739
-3.721771106,1.477726601
-3.721699769,1.430198712
-3.721651625,1.397119164
-3.721603486,1.36361324
-3.721555354,1.329989398
-3.721508097,1.297149948
-3.7214613,1.26500762
-3.721414508,1.23343889
-3.721361059,1.198230197
-3.721322579,1.173535196
-3.721272,1.141931432
-3.721231332,1.11722992
-3.721189483,1.092421903
-3.721144916,1.06667095
-3.721095647,1.038906988
-3.721041643,1.009250275
-3.720987648,0.980305363
-3.720933657,0.952007971
-3.720879673,0.924337188
-3.720825696,0.897321603
-3.720764967,0.867810722
-3.720714383,0.844052428
-3.720663805,0.821191586
-3.720604109,0.795563249
-3.720544454,0.771629292
-3.720484775,0.749613583
-3.720425139,0.729702221
-3.720365474,0.712021793
-3.720297814,0.694743011
-3.720226197,0.679635454
-3.72015456,0.667677794
-3.720082966,0.65864224
-3.72001135,0.652254853
-3.719935573,0.648059707
-3.719851432,0.64611325
-3.71982341,0.64603437
-3.719739291,0.647336017
-3.719628986,0.652172824
-3.719518744,0.660071264
-3.719408494,0.670536863
-3.719298308,0.683047309
-3.719155069,0.701435432
-3.71893114,0.732360784
-3.718622974,0.774983928
-3.718478812,0.79509271
-3.718334735,0.816116762
-3.718222363,0.833544874
-3.718110053,0.85207778
-3.717997737,0.871792129
-3.717885486,0.892738329
-3.717773264,0.915108607
-3.717689089,0.933150402
-3.71760493,0.952806484
-3.71754887,0.967188505
-3.717492781,0.982959226
-3.717436699,1.000508175
-3.717379933,1.020548221
-3.717342117,1.035421252
-3.717304269,1.051677875
-3.717266423,1.069458446
-3.717228617,1.088887318
-3.71719078,1.110064031
-3.717152946,1.133056478
-3.717122852,1.152685298
-3.717089237,1.175971985
-3.717055627,1.200677211
-3.717028718,1.221419115
-3.716997356,1.246651714
-3.716962923,1.27554056
-3.716934777,1.299963145
-3.716906633,1.325021691
-3.716878491,1.350625458
-3.716850351,1.376664501
-3.716820384,1.404750971
-3.716786793,1.436534327
-3.716753204,1.46844316
-3.716719618,1.500293434
-3.716674854,1.542371346
-3.716628677,1.584922898
-3.716581093,1.627462374
-3.716533547,1.668301072
-3.716462204,1.725644712
-3.716325174,1.819673191
-3.716274863,1.848100278
-3.716213352,1.877978985
-3.716177018,1.893024756
-3.716129791,1.909594002
-3.716090705,1.920720863
-3.716051587,1.929455369
-3.716011852,1.935854714
-3.715970812,1.939813096
-3.715930673,1.941061053
-3.715887435,1.939487413
-3.715838587,1.934056771
-3.715796255,1.926213667
-3.715754581,1.915649475
-3.715707712,1.900407803
-3.715660812,1.881631626
-3.715608754,1.856665668
-3.715548096,1.822222978
-3.715475572,1.77358105
-3.715338542,1.660640459
-3.715278988,1.60350261
-3.715226151,1.549059152
-3.71517999,1.498858701
-3.715144738,1.458940134
-3.715108112,1.416217855
-3.71507658,1.37843942
-3.715046803,1.342074751
-3.71501194,1.298685109
-3.71498196,1.260803106
-3.714952019,1.222501117
-3.714922043,1.183875924
-3.714892069,1.145050425
-3.714872067,1.119113433
-3.714844811,1.083726625
-3.714817559,1.048438385
-3.714790308,1.013344463
-3.71476306,0.978552043
-3.714735813,0.944158903
-3.714708565,0.910276243
-3.714681321,0.877004114
-3.71465408,0.844448843
-3.714629793,0.816130358
-3.714605541,0.788528248
-3.714581291,0.761700939
-3.714557045,0.735710493
-3.714532764,0.710607511
-3.714508517,0.686443385
-3.714484273,0.663259152
-3.714459996,0.641095673
-3.714435756,0.619976576
-3.714411515,0.599932828
-3.714379689,0.575284742
-3.714348381,0.552888835
-3.714317074,0.532345491
-3.71428577,0.513651811
-3.714257867,0.498537982
-3.714229449,0.484630631
-3.714197123,0.47060466
-3.714164798,0.45845911
-3.714132509,0.448159166
-3.71410019,0.439669891
-3.714067872,0.432957271
-3.714035556,0.427989735
-3.713987123,0.423747399
-3.713959923,0.423024081
-3.713920825,0.424038516
-3.713885127,0.427049485
-3.713849432,0.432018251
-3.713813737,0.438910829
-3.713778047,0.447690491
-3.713742359,0.458313404
-3.713707086,0.470576591
-3.71367185,0.484537284
-3.713636583,0.500134203
-3.713601353,0.51729555
-3.713568351,0.534700263
-3.71353539,0.553335082
-3.713496775,0.576636386
-3.713466318,0.59605053
-3.713434903,0.616954182
-3.713403525,0.638686791
-3.713363109,0.667761519
-3.713322729,0.697937067
-3.71328232,0.729063902
-3.713241946,0.760990916
-3.713210756,0.786105959
-3.713179565,0.811547862
-3.71314841,0.837257731
-3.713117226,0.863173687
-3.713070468,0.902317722
-3.713023717,0.941619347
-3.712978679,0.979460096
-3.71294405,1.00847638
-3.712902512,1.043096078
-3.712860945,1.077405882
-3.712819413,1.111313873
-3.712777887,1.144734229
-3.712736331,1.177584659
-3.712674056,1.225619201
-3.712606591,1.275720988
-3.712528746,1.330644984
-3.712450913,1.382060488
-3.712248622,1.496355294
-3.712159604,1.536473166
-3.712099153,1.5597736
-3.712038676,1.57969003
-3.711978241,1.596079856
-3.711931402,1.606268391
-3.71188163,1.614634768
-3.711831833,1.620399228
-3.711782073,1.623510337
-3.711748871,1.624089251
-3.711699121,1.622689196
-3.711647672,1.61835414
-3.71160428,1.612407425
-3.711546463,1.601212921
-3.711508366,1.591805205
-3.711455986,1.576256937
-3.71140361,1.557729838
-3.711342412,1.532395562
-3.711250647,1.487323739
-3.711073921,1.379786403
-3.711002583,1.330446507
-3.71094144,1.286502636
-3.710900674,1.256738186
-3.710859909,1.226878228
-3.710809002,1.189797243
-3.710775022,1.16546044
-3.710741078,1.141602079
-3.710707137,1.118362059
-3.710673199,1.095869901
-3.710639228,1.074239777
-3.710605295,1.053564927
-3.710571365,1.033913388
-3.710537437,1.015326427
-3.710489903,0.991110175
-3.710444107,0.969688659
-3.710398318,0.950003051
-3.710352669,0.931859687
-3.71030699,0.91489406
-3.710234657,0.88954792
-3.709993222,0.801675659
-3.709876632,0.748511378
-3.709663243,0.624677114
-3.709586128,0.572615595
-3.709536796,0.538059464
-3.709485941,0.501961575
-3.709435092,0.465976923
-3.709388832,0.433917293
-3.709342609,0.403053054
-3.709311798,0.383424505
-3.709280988,0.364752244
-3.70925018,0.347207615
-3.709219375,0.330948398
-3.709188539,0.316123895
-3.709151598,0.300406335
-3.709114627,0.287125809
-3.709077659,0.276413776
-3.709040694,0.268348128
-3.709003766,0.262948701
-3.708968334,0.260246264
-3.708945243,0.259754619
-3.708910596,0.260828595
-3.708879679,0.263543046
-3.708840867,0.269136626
-3.708798703,0.277764112
-3.708759761,0.287861497
-3.708711302,0.302974532
-3.708662848,0.320561057
-3.708615925,0.339631681
-3.708569784,0.360091622
-3.708523615,0.382019746
-3.708477486,0.405231581
-3.708431362,0.429558015
-3.708400615,0.446320587
-3.708345253,0.47744179
-3.708289936,0.509571046
-3.708234588,0.542462285
-3.70817925,0.575855983
-3.708132481,0.60427769
-3.708085749,0.632695836
-3.708015612,0.67494386
-3.707934896,0.722355572
-3.707839318,0.775699846
-3.707633891,0.874993045
-3.707547942,0.908791651
